,comment,comment_id,reply_count,like_count,updated_at,calificacion
0.0,Just wanted to take the time to say thank you for all of the yoga routines you've shared so far and for the hard work that must have gone into making this next 30 day challenge! I have really enjoyed doing yoga with your routines and especially learned to enjoy the intention setting and mindful part of yoga. Super looking forward to True!,Ugxa4WOYGoVFo-QnWN14AaABAg,16.0,972.0,2017-12-22T15:36:14Z,0.9997456669807434
1.0,Beginning TRUE practice in March 2022. I am grateful for these videos. I just wanted to express my gratitude. Your channel has been a true gift.,UgwBcI14tqgzbKcb1zV4AaABAg,0.0,0.0,2022-02-27T17:10:32Z,0.9998272061347961
2.0,"Finally got round to subscribing. Found you at the start of lockdown and have been doing yoga with you ever since. Just completed the Home 30 day journey (for the secondtime) and will start True tomorrow. Thank you so much. I'm 64 and feel better than I've ever felt, thanks largely to you. Thank you!",Ugy9R1QBc2ZJAVWkfol4AaABAg,0.0,0.0,2022-01-18T11:23:06Z,0.9998218417167664
3.0,thank you,Ugwo0j0BmiVTrXxYJeV4AaABAg,0.0,0.0,2021-12-20T17:40:50Z,0.9998352527618408
4.0,This will be my 5th yoga challenge. 5months of doing yoga.YAY,UgzD2RGT1_zUGsgIKDd4AaABAg,0.0,0.0,2021-12-15T01:08:26Z,-0.6176930665969849
5.0,My first 30 days of Yoga journey :),UgxwjUM41d4cSXzZF554AaABAg,0.0,0.0,2021-11-08T06:01:51Z,0.9466102123260498
6.0,"mình từ Việt Nam, rất ý nghĩa nhiều điều mình học hỏi từ bạn,xem video của bạn chia sẽ hay lắm bạn à",Ugz5tfYAnkqnPuGLk6h4AaABAg,0.0,0.0,2021-11-05T23:49:19Z,-0.9819892644882202
7.0,Yoga really changed my life and I discovered how to learn to destress and taught me meditation and centering.  I finally got my wife to try yoga she would be a beginner just wondering which 30 day Adrienne challenge might get her to discover how amazing yoga is to reduce stress and anxiety?   I personally did p90x yoga and it was over a years worth of practice but I was able to get my wife to commit to 30 days.,UgyMHGcEV5QlaSBza5l4AaABAg,0.0,0.0,2021-10-06T03:55:50Z,0.994911253452301
8.0,"i love u so much, full power to you beautiful soul",UgwTs6cmsxJEE3HcGrt4AaABAg,0.0,0.0,2021-09-01T10:40:52Z,0.999879002571106
9.0,"I just finished REVOLUTION and I”m starting this tomorrow for the month of July.  This practice has helped me have some consistency in my life when there are so many transitions happening.  I am discovering a part of myself that I can be proud of during the process and not solely based on an end goal….because there is no end, we only learn more and have more experience.  Adrienne is a rockstar and I’m in love with Benji and his chill demeanor.",UgzaHFllyWiGrDxapBZ4AaABAg,0.0,0.0,2021-06-30T14:09:16Z,0.9996167421340942
10.0,Last 30-day Yoga playlist for me! Did all the others <3,Ugz8TQDP9SZ1jRGu8qJ4AaABAg,0.0,0.0,2021-06-24T08:46:38Z,0.5056250095367432
11.0,looking forward to this in July!!,UgwV9aTtYCDudDOQTlh4AaABAg,0.0,1.0,2021-06-23T22:22:31Z,0.9998140931129456
12.0,"Hello Adrienne from Scotland and Denmark.
We are a mix of 3 sister’s in law related through 3 familie branches 
We have now followed you in respectively 150 and 90 days of your lovely yoga practise 😊
In lack of exercising in these Corona times my sister in law in Scotland started our little Yogaclub by sending me this challenge of 30 days of yoga which of course I couldn’t resist. 
I don’t think I would have joined the the yoga class if it wasn’t for this little word “challenge”😏I just couldn’t say no to a challenge).

Beside from Your amazing yoga classes which we all 3 have become to love❤️we now almost every day give each other just a little comment over the days session (and other stuff😏) on a social platform. It’s like “just checking in” about the practice of the day 🌞it’s very nice.

We are very grateful for You and your yoga classes and tomorrow we start on TRUE.
Love from Scotland and Denmark❤️",UgyZA0rvgcBoZsLRaUR4AaABAg,0.0,3.0,2021-06-09T21:08:32Z,0.99809330701828
13.0,"Thanks, Adriene. Love what you do.  How do you get those emails you mentioned?",UgyC1JIxqN2bGZZBwZx4AaABAg,0.0,0.0,2021-05-14T14:36:19Z,0.9998003840446472
14.0,"The days of this 30day complement the surrounding days perfectly. Every day is exactly what i need to recover from day before, and prepare for next day. Ive done most of your 30 day programs but this 30 resonates the heaviest by far. On the surface it seems very simple, but there are beautiful layers if you rly surrender! I've spent everyday of the last 5 months with you Adriene and we're def boys 4L, even if you don't know it. I'm very grateful for your existence <3",Ugz324udxZvkWgMn_XJ4AaABAg,0.0,0.0,2021-05-13T23:14:14Z,0.9984778761863708
15.0,Adriene I truly love you. You speak my language. Thank you and bless you.,UgxSA4f5Yz3PbjoFpJN4AaABAg,0.0,0.0,2021-05-03T17:08:23Z,0.9998548030853271
16.0,Starting today :D,UgxYoCHFAlZxDxwmek54AaABAg,0.0,1.0,2021-04-28T18:24:55Z,0.9677174091339111
