,comment,comment_id,reply_count,like_count,updated_at,calificacion
10.0,Bring it on! April 2021!,Ugwk3mbAlsaz0ElMKm94AaABAg,0.0,0.0,2021-04-11T10:29:00Z,0.9992746710777283
11.0,Starting this in March 2021! :),UgzjMIQaK1YI_JBIwIh4AaABAg,0.0,1.0,2021-03-01T14:59:27Z,0.8954635858535767
12.0,"After finishing “Breath” today I’m preparing myself for starting “True” tomorrow, which will be my challenge throughout February. Looking forward to it ☺️🙏🏼✨",Ugx0TOWb5USVCtoTITN4AaABAg,3.0,13.0,2021-01-31T21:58:30Z,0.9989976286888123
13.0,Doing True (again) starting January 2021,UgxQh531jeMAgrop-gB4AaABAg,0.0,0.0,2021-01-03T02:10:05Z,0.9993002414703369
14.0,"Hi Adriene, I did your Home 30 Days a few months ago.  Looking forward to True!  Thanks again for being you.",UgxNgxtm4XhZpPY283h4AaABAg,0.0,0.0,2020-11-25T00:02:52Z,0.99983811378479
15.0,"I'm from Lisbon, Portugal, and I've been dealing with clinical depression for years now. I'm doing this with a friend, starting today, 26th of October of 2020. Hopefully we can complete the whole 30 days and discover something new about ourselves or not properly discover anything, but to get closer to who we are, accept it and love it. I guess my intention is to learn to be content with what I have, and who I am.",UgwvE7QyHMASU9uXcyd4AaABAg,0.0,1.0,2020-10-26T20:52:57Z,0.9995594620704651
16.0,"HOME ✔️
DEDICATE ✔️
TRUE - let's go!

Adriene, You changed my life so so much! I've never felt better physically and mentally. Thank You 💖",UgxdZgPQp11Gv6YVCnV4AaABAg,0.0,1.0,2020-10-12T19:02:07Z,0.9996398687362671
17.0,You are absolutely amazing. So happy I found you!,Ugx5dbMTcbYyVQaR5Pp4AaABAg,0.0,0.0,2020-10-01T23:55:28Z,0.9998743534088135
18.0,"Starting this on 30th sept 2020
After completing home 💙
Thanks for these awesome videos!",Ugz8XY8oZUAIiOOGjit4AaABAg,0.0,0.0,2020-09-30T01:08:35Z,0.9987548589706421
19.0,I love you and i love yoga with you. Thank you so much dear Adriene.,UgwpfPWzlF-gQQC-0Pp4AaABAg,0.0,0.0,2020-08-10T09:48:41Z,0.9998527765274048
20.0,Anyone here doing this during quarantine???,UgxppqPNMl6kxhu4GjZ4AaABAg,0.0,0.0,2020-07-27T07:23:16Z,-0.9981106519699097
21.0,Thank you Adriene. Your 30 day challenge has been very enjoyable and it is something  new that my mother and I do together to get through this Lockdown. Much appreciation xxx,Ugzz7xb4cx1NSkihMH54AaABAg,0.0,0.0,2020-07-06T07:12:51Z,0.9998262524604797
22.0,I will apply these rientation 🧘🏻‍♀️💗 love u and alot of love for Benji 🐶,UgyvgtW8D-pt1_f8eRJ4AaABAg,0.0,0.0,2020-07-01T10:17:03Z,0.9958887696266174
23.0,"I have never been a yogi but was inspired by the gracefulness of a friend. Lockdown started and I began yoga. I completed 30days of yoga, Home and yesterday Dedicate. I am a total convert and wish I had discovered it years ago! The most achievable and rewarding part of it is the duration of the practices I can find half an hour but can make excuses to avoid or lack the motivation for a longer practice. I love it and starting True today . Thank you Adriene for you inspiration to motivate me",Ugwl1UuitHRbUrWWSQt4AaABAg,0.0,0.0,2020-07-01T06:12:37Z,0.9997277855873108
24.0,"Starting this June 2020, my flat mate and I have completed Home and Dedicate over the last 60 days during UK lockdown and it has helped to keep us sane 💜 
As we head back in to normality we are excited to start True and keep this wonderful Yoga Journey going 💛
Thank you so much Adriene ( and of course Benji) for bringing us a little bit of joy, peace and laughter to our mornings 🧡",UgyddZTPEp_nVSSfuQd4AaABAg,0.0,45.0,2020-06-03T05:06:04Z,0.9997450709342957
25.0,"I’ll be done with your Revolution series tomorrow and I’m excited on starting True. Thank you and I love you from the bottom of my heart, Adriene ❤️",UgwVdG-nUjAwVqUDwxl4AaABAg,0.0,2.0,2020-05-30T13:15:42Z,0.9998218417167664
26.0,"Just finished 31 Day Revolution and it was amazing. Can't wait for tomorrow to start this new 30 days yoga with you Adriene! I love you, namaste.",UgxQpe78x9JG9JUtkRp4AaABAg,0.0,0.0,2020-05-27T06:25:30Z,0.9998476505279541
27.0,"Just now starting this after completing another 30days of yoga, during quarantine a friend and I have been FaceTimeing and using practicing alongside your videos. Thank you!",UgymQE_OGNITFH0XrRd4AaABAg,0.0,0.0,2020-05-26T17:07:12Z,0.9967712759971619
28.0,"You're really funny, it's so refreshing! First time I can engage with yoga practice consistently.",UgzWRA8kLU0j6ZHjpRl4AaABAg,0.0,0.0,2020-05-23T16:07:31Z,0.9998875856399536
29.0,"I am excited to join this journey! I have already completed Home and I just completed Dedicate today!  I didn't think quaratine would last so long, but it has given me the opportunity to explore the yoga community. I am so glad I found your videos, Adrienne! They have made me a stronger person!",UgzVMi6vxRwmaCEqe-V4AaABAg,1.0,0.0,2020-05-19T16:52:46Z,0.9997482895851135
30.0,"Finished the 30 days Home yoga journey, 2 days ago, which was amazing.  From the date you can see that here in the U.K. we are still in lockdown and life will never be quite the same again.  Yoga has started my day almost every day foe the past 2 months.  And I can’t imagine, now, not doing yoga on a regular basis.  Thank you for leading us and helping to heal us.  Looking forward to day 1",UgzDr9n40qHwwxpf5nF4AaABAg,0.0,0.0,2020-05-17T19:59:45Z,0.9987481832504272
31.0,"Hi all, I think like a lot of people I've turned to these during quarantine and its really helpful! I've done 30 days and Home so far but now trying to decide out Adrienes other sets- Dedicate, True, Yoga Camp or Revolution. Has anyone done these and can recommend one?",UgwTmS92sD5f0wDwb314AaABAg,0.0,0.0,2020-05-12T06:56:38Z,0.7639569640159607
32.0,Is it possible to still get the calendar? The website no longer pulls up.,Ugz71oni-eEdMe8Li1Z4AaABAg,0.0,0.0,2020-05-01T18:59:28Z,-0.9993804693222046
33.0,Is it still possible to download the calendar? :) looking forward to start tomorrow!,Ugxio7vIXzoBlxJJiht4AaABAg,0.0,0.0,2020-04-09T21:32:23Z,0.9952864050865173
34.0,Starting True tomorrow with a facebook group of friends! They are going to LOVE YWA!!,UgxqW__ikJH-8qWkUhd4AaABAg,0.0,0.0,2020-02-29T22:55:35Z,0.9998489618301392
35.0,The teacher yoga with adriene my buddy Benji I dearly understand between Darkness and Light just want to say sorry. Focusing listening and about what a heart really means I thank you teacher yours🌹💝🌹 God bless,UgxSokJGWxps4VBhnoR4AaABAg,0.0,2.0,2020-01-22T14:18:51Z,0.9835611581802368
36.0,First day checking in.,Ugy3HxDE4xOK2SJeObR4AaABAg,0.0,0.0,2020-01-22T02:56:13Z,0.9953616261482239
37.0,Thank you!,Ugy65AbWZyvhcc_wd994AaABAg,0.0,0.0,2019-12-12T06:49:19Z,0.9998581409454346
38.0,Excited to start ☺️ love from NY,UgxWy5qp7ksOMz2lvG94AaABAg,0.0,0.0,2019-12-11T17:57:29Z,0.9996768236160278
39.0,Exciting!!! Really looking forward to this journey.,UgwbDefp1sE07s9HXK54AaABAg,0.0,0.0,2019-10-30T10:56:46Z,0.9998786449432373
40.0,Hi ❤️Can we get still the email and calendar?,UgxNLxu3rIqsCeO4CBJ4AaABAg,1.0,0.0,2019-10-15T14:22:11Z,-0.9971576929092407
41.0,"Hi Adriene! I just noticed that http://true.yogawithadriene.com/ is not working. I was trying to access it to show a client how to sign up for the daily email as she is about to embark on the series.  Hoping this is temporary bc I think the daily emails are such a crucial piece of doing the series and would love for my client to be able to access this feature.  Please advise! Thank you, Ariana",Ugxs9yu5xpl469LwAZZ4AaABAg,1.0,0.0,2019-10-05T20:07:03Z,-0.9987074136734009
42.0,I’m 62 and have been loving yoga for about 5 years. I felt I needed more practice and can’t afford more classes. My Yoga instructor recommended your channel as a way for me to do more than my once a week class  and I AM HOOKED!! I started with Dedicate and am now ready to start True. I don’t see how to sign up for the emails and calendar....can anyone help me?,UgxXxyqIZSlinZyxfyt4AaABAg,0.0,0.0,2019-09-20T14:22:06Z,0.9972516894340515
43.0,I finished Dedication today. I’m gonna start this True tomorrow. Love from Myanmar. 🥰,Ugwxg973osiSvHnn9Nt4AaABAg,0.0,0.0,2019-09-13T08:10:55Z,0.9998226761817932
44.0,Starting this one next!,UgyM6khBG0-sAglAPKh4AaABAg,0.0,0.0,2019-09-07T07:16:25Z,0.9986646175384521
45.0,Thank you!,Ugw8J07j-5vkEozAJfN4AaABAg,0.0,0.0,2019-08-18T06:41:57Z,0.9998581409454346
46.0,Thank you :),UgzLkD197074bR9gRCh4AaABAg,0.0,0.0,2019-08-15T14:19:46Z,0.9997853636741638
47.0,"As a teacher, the new school year often feels like New Year... so starting this today to get myself ready for the year ahead! (Planning starts in just 11 days! Already??) Thank you so much, Adriene!",UgyuWM3xQwH87xdMt3p4AaABAg,0.0,0.0,2019-07-18T12:55:26Z,0.9954352974891663
48.0,"Hello! I am looking to do this series again. Is there a way to sign up for the daily emails again?  Bests, and thank you so much for all that you have shared With us! 😘😘",UgxMl1_UuqMeBHxjUGh4AaABAg,1.0,1.0,2019-07-15T23:24:45Z,0.9996587038040161
49.0,"Yup, after finishing the Dedicate journey the day before yesterday, I'm gonna go with this one. Life forces you to put on a play, wear a mask sometimes. Let's not become the mask, let's not ask others for the script that tells us how to live our lives. Let's be our true selfs :)",Ugx3Vj-IcgSZ9G3p-Wp4AaABAg,0.0,0.0,2019-07-02T08:22:05Z,0.9832677245140076
50.0,"Been with your yoga since I was twelve, and I love it! I’m still twelve, but you can pretend that I’m 60 and it’ll be more impressive",UgxGPaBlug7VKimWlT14AaABAg,0.0,1.0,2019-06-30T14:07:43Z,0.9997681975364685
51.0,What ia the name of the song for this series?,UgyfVe5T3luRL5KkFEN4AaABAg,0.0,0.0,2019-06-19T03:01:57Z,-0.9990652203559875
52.0,"Starting this journey today 😊 Dedicate was my first 30 days with Adriene, and I loved it 💕 I'm so looking forward to doing True for the first time 😊 And I love that you can still sign up for the daily emails, thank you so much Adriene! ❤️",Ugyvm5CpO9TRuiHN5q94AaABAg,0.0,14.0,2019-06-01T02:52:01Z,0.9998409748077393
53.0,I’m gonna start tonight or tomorrow my birthday  just passed so this will be perfect!!! This will also be my 3rd 30 days of yoga... ease into it... Dedicate... and now true... I’m a beginner but I love this!!! Thank you Adriane!!!!,UgxbsE1mHVaeKs5LVbV4AaABAg,0.0,3.0,2019-05-04T23:59:11Z,0.9997648596763611
54.0,I start tomorrow with this journey. This is exactly what I need after a hard year of pain and lots of tears. Thank you and namasté.,UgwH1cc86KAYzi-P61B4AaABAg,0.0,1.0,2019-04-26T16:54:58Z,0.9996778964996338
55.0,Starting this tomorrow after trying a few of your videos. Looking forward to starting it! I've had a lot of anxiety lately and have been looking for some way to overcome it. Thank you for sharing your videos. Can't wait to start tomorrow!!,UgzCwVLJU8-AeVXEPRx4AaABAg,0.0,1.0,2019-04-23T19:12:32Z,0.9986067414283752
56.0,"I needed to get back into my practice, but honestly kept finding reasons NOT to, your spirit & energy translates through here....I’m actually on day 2 but wanted to say thank you for doing this.  I am looking forward to day 3 tomorrow",UgzqSNk__drdWol_GzR4AaABAg,0.0,2.0,2019-04-15T03:23:56Z,0.9992092847824097
57.0,Where did you get that yoga mat with the two different colors ? I feel like it would help me with positioning.,Ugxj9j8IEV8-rM9TyD94AaABAg,0.0,0.0,2019-03-12T19:51:30Z,-0.7810969352722168
58.0,Hi!!  Is this series ok to start for a beginner?  If not which series would be best?,UgwLw9es1f5cVgPk7YN4AaABAg,1.0,0.0,2019-02-20T20:28:59Z,-0.8463232517242432
59.0,Starting this todaay!,Ugyb3g_zfxmZBtFdM8h4AaABAg,0.0,0.0,2019-02-09T03:58:32Z,-0.9372187256813049
60.0,Practicing today by the fire in the Texas Hillcountry!,UgyjG2FPLuAVF1_E0-d4AaABAg,0.0,0.0,2019-01-30T14:38:38Z,0.9878616333007812
61.0,"Hello, I'm from Portugal and started today 30 Day Yoga Journey, but I've seen Adriene's videos and I love how she teaches us, her spirit and her good vibes. I love how she makes us feel welcome in a unique way. Thank you Adriene.",UgwQ6UJZ8dvf7pF5PJB4AaABAg,0.0,0.0,2019-01-28T16:15:20Z,0.9998730421066284
62.0,Restarting this tomorrow! I feel called to complete this journey 😊,UgxVZiw9eycZil7VtHV4AaABAg,0.0,0.0,2019-01-14T00:13:03Z,0.9975550770759583
63.0,23 from London and start tomorrow! X,UgzyMBmXdhTQMQST-Qx4AaABAg,1.0,1.0,2019-01-13T16:58:21Z,0.9958890080451965
64.0,I'm confused. How do I sign up for the email and the other journals?,UgwpCvLwITodWSefcZJ4AaABAg,1.0,0.0,2019-01-05T13:12:49Z,-0.9993703961372375
65.0,I am Marty.  I am 72.  I attend yoga class twice a week.  Looking forward to daily practice at home.   Will there be a new video each day.  Will it come by email or do I need to go t YouTube to find it?,UgxW9AxLLNOxvkGKW6l4AaABAg,1.0,1.0,2018-12-19T01:37:45Z,-0.990592896938324
66.0,Hello! I´m from Argentine so I´m sorry for my bad english. I´m learning a lot listening your videos and I love the way you teach / guide. I´m starting the program today! Thank you for this videos!,UgyD5w9Et89Gd0CS9XZ4AaABAg,0.0,0.0,2018-12-17T15:41:47Z,0.9977140426635742
67.0,0:57 Heyoooo,UgxKkq3uAfLKN8FTKE94AaABAg,0.0,0.0,2018-12-11T11:35:51Z,0.9760808944702148
68.0,I just did 30 days but can I do it again?,UgzMwJGwmcrIDAuiNt54AaABAg,1.0,0.0,2018-12-10T19:03:30Z,-0.9956914782524109
69.0,Youre so pretty omg,Ugxo5nSSjapN5t7S-5F4AaABAg,0.0,0.0,2018-12-05T00:40:48Z,0.9943554401397705
70.0,Starting this again tomorrow! <3 thank you x,UgzPAI3N2KbufxjMh0p4AaABAg,2.0,0.0,2018-11-19T23:46:14Z,0.9996987581253052
71.0,Starting this tomorrow on 11/13. Commenting so I can hold myself accountable!,UgxGQYrNEQ2F1eMireN4AaABAg,0.0,0.0,2018-11-13T03:48:18Z,0.8864067792892456
72.0,Excited to join the community! I love practicing with Adrienne at home - I feel like you are right there with me! I am from Australia but will be on this journey while I'm living in San Francisco to do something positive and committed for myself while I settle into a new life here.,UgxYuOpvbVn2offJiNR4AaABAg,0.0,0.0,2018-11-12T21:43:37Z,0.999666690826416
73.0,I'm really happy to start this new journey. I feel like my body and mind really need it so thanks Adriene for making it possible.,UgzC8E3BQTRSa7iWteR4AaABAg,0.0,0.0,2018-10-24T19:09:29Z,0.9997895359992981
74.0,I am here to say hello.I'm from Argentina and started this awesome practiques a couple of days ago and i really enjoy it.,UgzFeEEAMNCrs-4QWiR4AaABAg,0.0,0.0,2018-10-21T21:33:31Z,0.9998711347579956
75.0,"Late to the party, email sign up?",UgyESQ7NU8qOeHkhMjV4AaABAg,1.0,0.0,2018-10-16T23:00:57Z,-0.9940495491027832
76.0,"Here I go starting the 30 day True Yoga series! I loved doing the 14 day with Commune, so this was next on my list. You are the best Adriene!",UgzcKQdcZkckHCpopBt4AaABAg,0.0,0.0,2018-10-05T13:11:25Z,0.9998528957366943
77.0,Exciting times! My New Year has just started today October 1st!,UgxQjVmnDteGuNDqh3B4AaABAg,0.0,0.0,2018-10-01T14:49:24Z,0.9997718930244446
78.0,Today is my 60th birthday and at my wonderful wife's suggestion I am here and excited to get started on this journey!,UgxBTuNMW0dcDQfvWSZ4AaABAg,1.0,1.0,2018-09-20T23:33:42Z,0.9998602867126465
79.0,"I am starting tomorrow with two of my lovely sisters, we can't wait to go on this 30 day journey together and with all of you ~ Namaste.",UgzoIODoZMLTh5ZdQh14AaABAg,0.0,0.0,2018-09-18T19:16:46Z,0.999560534954071
80.0,Starting the day with True has become favorite part of my mornings. Thank you Adriene!,UgyZ4FjB-Z-b7pxSc5t4AaABAg,0.0,0.0,2018-09-14T02:04:59Z,0.9998304843902588
81.0,Starting tomorrow day 1 ! 🤗,UgxcMFD7VJbm2LQn7ax4AaABAg,0.0,0.0,2018-09-13T02:08:47Z,0.990624725818634
82.0,Hey Adriene 🧡 I'm from Spain ✌🏼 I'm starting the challenge tomorrow and I'm really looking forward for it. I did it last year and I feel like I need one of your 30 day yoga challenge. I know it's going to be a little hard but super excited about this! Thanks 🧡🌟,UgyScZvYDaPtTrnpBbR4AaABAg,0.0,0.0,2018-09-03T22:23:54Z,0.9994669556617737
83.0,"Hello from Oz.  Just getting started now and looking forward to feeling more flexible, supple and free in body mind and spirit. Thank you, Adriene.
 Namaste. x",UgxkMAUixWEvQASpUVB4AaABAg,0.0,0.0,2018-09-01T08:40:09Z,0.9998006224632263
84.0,My goodness the love i feel from watching your videos is so powerful. I just wanted to truly thank you for putting up content that actually means something. It means something for everyone personally inside which is so beautiful . You truly know how to bring out the self love in everyone. Thank you thank you thank you 💚💚💚,UgwabAHthKh0SeRx3l14AaABAg,0.0,0.0,2018-08-29T16:54:44Z,0.999870777130127
85.0,I’d like to do this but am really new to yoga and at 61 not very flexible at all. Is this ok to start as a beginner. Have loved other videos of yours. Thank you,UgwpdJOgyJtUHiWQ6jV4AaABAg,1.0,0.0,2018-08-27T14:46:43Z,0.9975786805152893
86.0,I'm a little late to the party lol... Claudia from Stockton here. I did the first three days without realizing I could sign up for the community and stuff. I'm pretty excited! So far doing the videos has truly relieved some of my back pain. Can't wait to keep it going!,UgwtBm0ICUImNvh5mHx4AaABAg,0.0,0.0,2018-08-20T18:44:04Z,0.9985272884368896
87.0,"Hello from Shanghai, China! We are a little late to the party, but my 6 year old daughter and I will be starting our True Journey tomorrow morning! We are really looking forward to it xx",UgyYQK5-edT8Wwm7nEp4AaABAg,0.0,0.0,2018-08-20T13:15:25Z,0.9997854828834534
88.0,"Hello yogis! My name is Rachel & I am a single mother of three. I have wanted to try yoga for years but have been too clueless to start. I expressed my thoughts to my therapist who recommended Yoga With Adriene to improve my mental health. It IS August, but it's never too late to start, right? I'm actually excited to start this 30-day yoga journey and find my inner self. Let's do this!",UgwhdoCFPbwMMWiahiF4AaABAg,0.0,0.0,2018-08-18T11:12:09Z,0.9988890290260315
89.0,"I already did the first day, so doing this kind of the wrong way around by writing now... My motive is to feel more confident and truely love myself. I also want to take good care of my body and get rid of some of the tension in my upper body. Yoga got recommended to me to do that, so here I am, ready for a challenge. Even though it really isn´t the new year anymore ;) better late then never, right? :)",UgyKklolmAG0cw72D5h4AaABAg,1.0,0.0,2018-08-14T18:17:50Z,0.9910337328910828
90.0,"Hailing from El Paso, TX. Stumbled upon your page earlier this summer (wish it had been years ago!). I’ve wanted to be consistent with yoga for a long while now. I find your teaching style and opportunities comforting and helpful. Looking forward to beginning this journey with True Day 1 tomorrow! Thank you for providing such wonderful content.",Ugx71OzYNspGgazradt4AaABAg,0.0,0.0,2018-08-10T15:11:16Z,0.9996626377105713
91.0,"Only just discovered Yoga with Adriene (I know, where have I been!) and cannot wait to start the 30 day journey tomorrow.",Ugz324BLpKwfOKUQQMl4AaABAg,0.0,0.0,2018-08-09T19:23:16Z,0.605176568031311
92.0,"Any recommendations for yoga mats? I still have my first yoga mat which is still in good shape but I'm finding I would prefer a wider and taller one. I've seen some on Amazon that look like they would work but I would like to hear your thoughts. Also, my current mat is approximately 1/4"" thick. Should I look for a thicker mat? Thanks!",UgwU2s3wajxc9h9YYYN4AaABAg,0.0,0.0,2018-08-07T14:21:29Z,0.984014093875885
93.0,"Starting True 30-day yoga challenge tomorrow! Very keen to get stuck into it, hopefully lose a bit of weight and tone :-)",Ugwn_Kslj61uzuCKj4x4AaABAg,0.0,0.0,2018-08-06T13:42:57Z,-0.993960976600647
94.0,You're so cute and cheerful :),UgxRuLioYSTezZT1ULV4AaABAg,0.0,0.0,2018-08-05T15:36:16Z,0.9998728036880493
95.0,Thank you for everything you do ❤ can you do this on carpeted floor with a towel/yoga mat or does it have to be hard floor?,Ugzd-0GGWrOaQDX7ujR4AaABAg,0.0,0.0,2018-08-02T11:18:25Z,0.9146736264228821
96.0,Let's hop on the mat whenever you see this!😆,Ugy1o4tQeJwuKmfIP3p4AaABAg,0.0,0.0,2018-08-02T07:40:30Z,0.9065234661102295
97.0,What’s your email,UgzYMHXduS6b8ZEhJWx4AaABAg,1.0,0.0,2018-07-30T19:09:02Z,-0.9399662017822266
98.0,"Hi from northern British Columbia, Canada! I hope everyone is safe from the crazy weather this year. I started running a year and a half ago, great success, running several half marathons. Unfortunately in June I started having trouble with my IT band and have taken several weeks off. I’ve started running again but want to be careful not to get injured again. I am 56 and looking forward to the 30 days!",UgwqHajrm9xTL4FWk0h4AaABAg,0.0,0.0,2018-07-30T16:50:11Z,0.9657042026519775
99.0,"I'm looking forward to this 30 day journey. I live in North Carolina. My chiropractor referred me to your channel. I'm very out of shape and overweight. My motive is for better health and wellness; physically, mentally and emotionally. I'm not new to yoga but it's been about a year since practicing. I did the first day today and I had to modify the moves to accommodate my fitness level. Thank you for offering your expertise and support to us!",UgyELcZZMjLC7Rld3BV4AaABAg,0.0,0.0,2018-07-30T13:34:23Z,-0.9896160364151001
100.0,Starting this tomorrow!,UgxwD4QzvhvGz3SxBZZ4AaABAg,1.0,2.0,2018-07-29T22:00:48Z,0.9996230602264404
101.0,I'm gonna start tomorrow. . 💓,UgzRPyXCVR32UMJ_A9B4AaABAg,0.0,0.0,2018-07-26T17:44:13Z,0.9949479103088379
102.0,Its almost august but I'm excited to start my 30-day challenge tomorrow. My boyfriend agreed to do it with me and we would try it naked to become more confident and comfortable with ourselves. Looking forward to this next month!,UgypSNVlQvB4HyjejPl4AaABAg,0.0,14.0,2018-07-26T03:03:49Z,0.9992939233779907
103.0,You inspired this! Thank you! I included your link in the article.  “From Yoga Pants to Yoga Life”  https://medium.com/@crystaljackson/from-yoga-pants-to-yoga-life-65d41239fbdc,UgzZMbP3tLjfVenZQvt4AaABAg,0.0,0.0,2018-07-25T18:34:16Z,0.9985567927360535
104.0,Pleas,UgxO3wdS1pKSCwEWFNt4AaABAg,0.0,0.0,2018-07-25T18:13:01Z,-0.9936040043830872
105.0,Thank you for creating this challenge Adriene. I love your work.,Ugw7QbeVYREC5m9uwKZ4AaABAg,0.0,0.0,2018-07-22T09:41:53Z,0.9998672008514404
106.0,"Hi Adriene, it may not be the new year as we're now half way through the year, but I'm looking forward to doing this 30 day yoga challenge. I've already done a few of your yoga sessions ( love your beautiful and quirky energy!) and I practice yoga regularly, but I just wanted to commit to a 30 day challenge to focus myself wholeheartedly. Namaste. See you tomorrow! xo",Ugz3WnPTDwXoj7SeVEN4AaABAg,0.0,0.0,2018-07-18T20:24:59Z,0.9994367957115173
107.0,I rarely rarely find a voice that's so welcoming to follow. Oh how I love to hear this woman guide us all!,UgzkKsrAIaMimTLcuf94AaABAg,0.0,1.0,2018-07-17T18:19:19Z,0.9998583793640137
108.0,"I'm pretty new to yoga in general, I've done a few beginner's classes but never stuck with it. About 6 months ago I changed how I eat, I began a keto journey. Which I am now beginning to modify to satisfy my needs. I felt the next step was to find balance physically and mentally. So here I am ready to commit to 30 days and hopefully many more!",Ugyfv617EeZOhSLw04t4AaABAg,0.0,0.0,2018-07-10T18:38:33Z,0.9817793965339661
109.0,"I just finished your 30 days of Yoga series and immediately came over here! 30 days ago, I did Yoga for the VERY first time and you completely got me into it! I am so excited for another 30 days and lots more practice! :)",UgzxAXooZ-bJDiJXj_Z4AaABAg,0.0,0.0,2018-07-08T08:41:21Z,0.9994206428527832
110.0,"Here’s one latecomer who’s starting her True journey quite late. I’ve been doing yoga with you for years, on and off, and feel now is the time to commit. To yoga and to myself, after having had my second son three months ago. Am really excited! ❤️
Lots of love from Finland! 🇫🇮",UgzuAGx4jqmLWdIqDzR4AaABAg,0.0,2.0,2018-07-02T18:42:08Z,0.9892948269844055
111.0,"Hi, I m a bit late, but better later than never...thank you Adrienne, your videos have been a great help for me since few years already and here I am for these 30 days. I 🕉 you",UgwlzwI1xHfDqq7Rg1J4AaABAg,0.0,0.0,2018-06-28T06:36:19Z,0.9967758059501648
112.0,"Hi! Uh, I have a small problem here and I'm not sure where I should send an e-mail about this... I subscribed to the TRUE emailing list 3 days ago but only got the first email and nothing else. Does anybody know who I should contact about the issue? The videos are great and I'm doing them every day but I wish i  got the e-mails too:(",UgyLMLq8zaOhysr0PUh4AaABAg,1.0,0.0,2018-06-27T19:38:57Z,-0.9709917902946472
113.0,Hello! I am a little late jumping on the bandwagon here as I am just getting into yoga and found this series through a google search. I am wondering if this 30 day series would be ok for a beginner?,Ugw1yJC7KAYJHc4IQK94AaABAg,1.0,1.0,2018-06-26T14:54:37Z,-0.9960771203041077
114.0,"just wanted to check in, i'm currently doing 30 days of yoga from 2015 and i'm on day 8 however, i was wondering if i should switch over so i'm up to date... i'm feeling so rejuvenated and so peaceful it's so difficult to explain, but thank you adrienne's. having you as a teacher has helped me cope with my mental issues, family issues, and just overall self-esteem issues. i'm currently in my second semester of nursing school and this has really helped me keep a level head and a positive attitude. thank you so much",UgwUt81G61nJHwxDsU94AaABAg,0.0,1.0,2018-06-24T02:50:43Z,0.999755322933197
115.0,"Hey Adriene, 
Ive recently found my way into the yogi journey. You have been my favorite Instructor. I hope in time perhaps I may also begin teaching others. 
I am currently on day 7 of the TRUE journey. So excited, and grateful. 
Favorite aspect of the channel is your attentiveness to create content and routines for particular problem areas. 
Myself for instance; 2 years ago crashed on my bicycle (to avoid being hit), my left knee dug into the pavement, has never been the same. Plus my current employment as a forklift operator has me seated a fair amount through the day. As you could imagine all those combinations make my knee hurt and back kill, plus what feels like oodles of tension in my legs when I am standing or stationary. 
If you ever made a excercise for people who have sitting jobs, I feel it could get a great response. 
Much love.
-Jeff",UgzYTtR5T0WpSiEZ5y14AaABAg,0.0,0.0,2018-06-23T22:04:01Z,0.990583062171936
