Unnamed: 0,channel_title,title,description,published,tag_count,view_count,viewer_percentage,estimated_min_watched,avg_view_duration,avg_view_percentage,like_count,dislike_count,share_count,comment_count,duration_str,duration_num,aud_watch_ratio,relative_retention_performance,title_length,reactions,tags
0,Yoga With Adriene,Welcome to MOVE - A 30 Day Yoga Journey  |  Yoga With Adriene,"Join me for a group breath. Let us gather. Today is orientation day!

This welcome video contains some tips to support you on your 30 Day Yoga Journey. We also ask the question, “What do I want to move towards?”

SIGN UP at www.YWAMOVE.com to receive the full program, delivered to your inbox. This includes your free downloadable MOVE calendar with practice times so you can plan ahead. It also includes a daily message from me to help you ask questions, stay motivated, and go deeper in your practice.

Visit the Community Page to connect and read more!
https://www.youtube.com/c/yogawithadriene/community

- - - - - - - - - - 

🖤 MOVE - Downloadable Collection 🤍
https://bit.ly/move-collection
Based on requests from the community, we are excited to announce a downloadable version of MOVE. It is offered on a donation basis, so just pay what feels good!

- - - - - - - - - - 

🖤 WELCOME to the Yoga With Adriene YouTube channel! Our mission is to connect as many people as possible through high-quality free yoga videos. We welcome all levels, all bodies, all genders, all souls! SUBSCRIBE  to the channel and join our global movement! 🤍
https://www.youtube.com/user/yogawithadriene?sub_confirmation=1

- - - - - - - - - - 

🧘🏽‍♂️🧘‍♀️ Find What Feels Good!  🧘🏻‍♂️🧘🏿‍♀️
https://fwfg.com/?via=adriene
Join the Find What Feels Good membership and access to over 850 videos including yoga and meditation for all levels. Explore daily practices, workshops, in-depth learning, weekly or monthly accountability series, and an opportunity to connect with a one-of-a-kind global community. This is your one-stop shop for yoga, creativity, wellness, and all things FWFG.",2022-01-01T10:00:11Z,23,1322515,0,0,0,0,45146,0,0,2833,06:36:00,6.6000000000000005,0,0,61,50812,"30 days of yoga,30 day yoga journey,move 30 day yoga journey,home yoga,move yoga with adriene,move yoga,home yoga practice,yoga at home,at home yoga,Adriene Mishler,austin yoga instructor,free yoga,free yoga videos,full yoga class,morning yoga,online yoga,yoga practice,yoga with Adrienne,online yoga class,yoga for beginners,30 days of yoga with adriene,true 30 days of yoga,30 days of yoga camp"
1,Yoga With Adriene,Day 1 - Here  |  MOVE - A 30 Day Yoga Journey,"Learn more about the journey and sign up here! 
https://do.yogawithadriene.com/move

Meet yourself here. 

The hardest part will be getting here. It won’t be any pose or bind. The hardest part will be arriving for your daily practice. So let that be named.

It’s day one, and this practice invites you to come as you are.

We show up as an individual, but together we can make big moves.

Be patient.

Small gestures, make big waves.

The journey starts here, right NOW.

Comment below to let me know where you are tuning in from!

Visit the Community page to read more about our Day 1 practice: 
https://www.youtube.com/c/yogawithadriene/community

Or sign up for my free daily practice emails + receive your free downloadable MOVE calendar at www.ywamove.com

- - - - - - - - - - 

🖤 MOVE - Downloadable Collection 🤍
https://bit.ly/move-collection
Based on requests from the community, we are excited to announce a downloadable version of MOVE. It is offered on a donation basis, so just pay what feels good!

- - - - - - - - - - 

🖤 WELCOME to the Yoga With Adriene YouTube channel! Our mission is to connect as many people as possible through high-quality free yoga videos. We welcome all levels, all bodies, all genders, all souls! SUBSCRIBE  to the channel and join our global movement! 🤍
https://www.youtube.com/user/yogawithadriene?sub_confirmation=1

- - - - - - - - - - 

🧘🏽‍♂️🧘‍♀️ Find What Feels Good!  🧘🏻‍♂️🧘🏿‍♀️
https://fwfg.com/?via=adriene
Join the Find What Feels Good membership and access over 850 videos including yoga and meditation for all levels. Explore daily practices, workshops, in-depth learning, weekly or monthly accountability series, and an opportunity to connect with a one-of-a-kind global community. This is your one-stop shop for yoga, creativity, wellness, and all things FWFG.",2022-01-02T10:00:09Z,20,3224267,0,0,0,0,80737,0,0,5788,1900-01-01 05:24:00,29.400000000000002,0,0,45,92313,"30 days of yoga,30 day yoga journey,move 30 day yoga journey,home yoga,move yoga with adriene,move yoga,home yoga practice,yoga at home,at home yoga,Adriene Mishler,austin yoga instructor,free yoga,free yoga videos,full yoga class,morning yoga,online yoga,yoga practice,yoga with Adrienne,online yoga class,yoga for beginners"
2,Yoga With Adriene,Day 2 - Open  |  MOVE - A 30 Day Yoga Journey,"In this session we create open space for new discoveries.
It will require your attention and focus, so start with your breath. 

I don’t have many rules in practice, but one I do have is this:

The breath always comes first.

Your brain and nervous system will be continuously regenerating as you experience the 30 days - gaining new knowledge and feedback. 

Build a new foundation with your breath and you will receive more benefits from your journey.

Read today’s daily message via the Community Tab here! 
https://www.youtube.com/c/yogawithadriene/community

- - - - - - - - - - 

🖤 MOVE - Downloadable Collection 🤍
https://bit.ly/move-collection
Based on requests from the community, we are excited to announce a downloadable version of MOVE. It is offered on a donation basis, so just pay what feels good!

- - - - - - - - - - 

🖤 WELCOME to the Yoga With Adriene YouTube channel! Our mission is to connect as many people as possible through high-quality free yoga videos. We welcome all levels, all bodies, all genders, all souls! SUBSCRIBE  to the channel and join our global movement! 🤍
https://www.youtube.com/user/yogawithadriene?sub_confirmation=1

- - - - - - - - - - 

🧘🏽‍♂️🧘‍♀️ Find What Feels Good!  🧘🏻‍♂️🧘🏿‍♀️
https://fwfg.com/?via=adriene
Join the Find What Feels Good membership and access over 850 videos including yoga and meditation for all levels. Explore daily practices, workshops, in-depth learning, weekly or monthly accountability series, and an opportunity to connect with a one-of-a-kind global community. This is your one-stop shop for yoga, creativity, wellness, and all things FWFG.",2022-01-03T10:00:09Z,20,2043450,0,0,0,0,45690,0,0,3273,1900-01-01 04:22:00,28.366666666666667,0,0,45,52236,"30 days of yoga,30 day yoga journey,move 30 day yoga journey,home yoga,move yoga with adriene,move yoga,home yoga practice,yoga at home,at home yoga,Adriene Mishler,austin yoga instructor,free yoga,free yoga videos,full yoga class,morning yoga,online yoga,yoga practice,yoga with Adrienne,online yoga class,yoga for beginners"
3,Yoga With Adriene,Day 3 - Stretch  |  MOVE - A 30 Day Yoga Journey,"Today we take a look at expansion & contraction and how our awareness of these two gestures can vastly improve function for us mentally, physically and emotionally.

This is a practice that invites you to not only stretch your body, but to stretch your mind too.

I’ll be guiding quite a bit with my voice in this practice and the coming practices. 

Let go of expectations and enjoy this time to explore.

Remember, the breath comes first.

READ your full daily message and visit the community here: 
https://www.youtube.com/c/yogawithadriene/community

Comment below to let me know how your practice felt today! 

- - - - - - - - - - 

🖤 MOVE - Downloadable Collection 🤍
https://bit.ly/move-collection
Based on requests from the community, we are excited to announce a downloadable version of MOVE. It is offered on a donation basis, so just pay what feels good!

- - - - - - - - - - 

🖤 WELCOME to the Yoga With Adriene YouTube channel! Our mission is to connect as many people as possible through high-quality free yoga videos. We welcome all levels, all bodies, all genders, all souls! SUBSCRIBE  to the channel and join our global movement! 🤍
https://www.youtube.com/user/yogawithadriene?sub_confirmation=1

- - - - - - - - - - 

- - - - - - - - - - 

🧘🏽‍♂️🧘‍♀️ Find What Feels Good!  🧘🏻‍♂️🧘🏿‍♀️
https://fwfg.com/?via=adriene
Join the Find What Feels Good membership and access over 850 videos including yoga and meditation for all levels. Explore daily practices, workshops, in-depth learning, weekly or monthly accountability series, and an opportunity to connect with a one-of-a-kind global community. This is your one-stop shop for yoga, creativity, wellness, and all things FWFG.",2022-01-04T10:00:09Z,13,1633858,0,0,0,0,40198,0,0,2787,1900-01-01 00:44:00,24.73333333333333,0,0,48,45772,"home yoga,home yoga practice,yoga at home,at home yoga,Adriene Mishler,austin yoga instructor,free yoga,free yoga videos,full yoga class,morning yoga,online yoga,yoga practice,yoga with Adrienne"
4,Yoga With Adriene,Day 4 - Flow  |  MOVE - A 30 Day Yoga Journey,"Rich foundational work continues in our Day 4 Flow session!

While we will get the blood flowing and heart pumping today - this session is an opportunity to check in with the mental and spiritual parts of yourself. 

This is, in fact, what the ancient practice of yoga is all about. 

Today’s session is a loving training for the brain and body. Perfect for those who have flow experience, but even better for those entering with a beginner's mind. Use your breath and the vocabulary we have created thus far to fall into your flow state today.

Read more from me about today’s session via the Community here!
https://www.youtube.com/c/yogawithadriene/community

Let me know how today’s practice goes for you by leaving a comment below!

- - - - - - - - - - 

🖤 MOVE - Downloadable Collection 🤍
https://bit.ly/move-collection
Based on requests from the community, we are excited to announce a downloadable version of MOVE. It is offered on a donation basis, so just pay what feels good!

- - - - - - - - - - 

🖤 WELCOME to the Yoga With Adriene YouTube channel! Our mission is to connect as many people as possible through high-quality free yoga videos. We welcome all levels, all bodies, all genders, all souls! SUBSCRIBE  to the channel and join our global movement! 🤍
https://www.youtube.com/user/yogawithadriene?sub_confirmation=1

- - - - - - - - - - 

🧘🏽‍♂️🧘‍♀️ Find What Feels Good!  🧘🏻‍♂️🧘🏿‍♀️
https://fwfg.com/?via=adriene
Join the Find What Feels Good membership and access over 850 videos including yoga and meditation for all levels. Explore daily practices, workshops, in-depth learning, weekly or monthly accountability series, and an opportunity to connect with a one-of-a-kind global community. This is your one-stop shop for yoga, creativity, wellness, and all things FWFG.",2022-01-05T10:00:33Z,25,1455966,0,0,0,0,32832,0,0,2860,1900-01-01 05:22:00,29.366666666666667,0,0,45,38552,"30 days of yoga,move yoga,move yoga with adriene,move 30 day yoga journey,30 day yoga challenge,30 days of yoga day 4,30 day yoga journey,30 day challenge,30 days of yoga with adriene,yoga with Adrienne,yoga with adriene,adriene mishler yoga,home yoga,home yoga practice,yoga at home,at home yoga,Adriene Mishler,austin yoga instructor,free yoga,free yoga videos,yoga for weight loss,full yoga class,morning yoga,online yoga,Yoga practice"
5,Yoga With Adriene,Day 5 - Deepen  |  MOVE - A 30 Day Yoga Journey,"When we take time to deepen the relationship with our subtle body and breath, we are creating a sense of wholeness, of feeling complete, more true. 

This can then lead to us feeling more confident and more capable of loving ourselves. 

And that of course can have a beautiful ripple effect, a movement beyond ourselves. 

So as we begin to add more vocabulary and depth through visualization and imagination remember, 

How you move matters. 

Visit the community tab to read today’s full daily message + poem: 
https://www.youtube.com/c/yogawithadriene/community

- - - - - - - - - - 

🖤 MOVE - Downloadable Collection 🤍
https://bit.ly/move-collection
Based on requests from the community, we are excited to announce a downloadable version of MOVE. It is offered on a donation basis, so just pay what feels good!

- - - - - - - - - - 

🖤 WELCOME to the Yoga With Adriene YouTube channel! Our mission is to connect as many people as possible through high-quality free yoga videos. We welcome all levels, all bodies, all genders, all souls! SUBSCRIBE  to the channel and join our global movement! 🤍
https://www.youtube.com/user/yogawithadriene?sub_confirmation=1

- - - - - - - - - -  

🧘🏽‍♂️🧘‍♀️ Find What Feels Good!  🧘🏻‍♂️🧘🏿‍♀️
https://fwfg.com/?via=adriene
Join the Find What Feels Good membership and access over 850 videos including yoga and meditation for all levels. Explore daily practices, workshops, in-depth learning, weekly or monthly accountability series, and an opportunity to connect with a one-of-a-kind global community. This is your one-stop shop for yoga, creativity, wellness, and all things FWFG.",2022-01-06T10:00:11Z,25,1315944,0,0,0,0,30267,0,0,2363,1900-01-01 03:59:00,27.983333333333334,0,0,47,34993,"30 day challenge,30 day yoga challenge,30 day yoga journey,30 days of yoga,30 days of yoga with adriene,adriene mishler,adriene mishler yoga,at home yoga,austin yoga instructor,free yoga,free yoga videos,full yoga class,home yoga,home yoga practice,morning yoga,move 30 day yoga journey,move yoga,move yoga with adriene,online yoga,yoga at home,yoga for weight loss,yoga practice,yoga with adriene,yoga with adrienne,30 days of yoga day 5"
6,Yoga With Adriene,Day 6 - Light  |  MOVE - A 30 Day Yoga Journey,"This journey is designed to create a sustainable connection and strength in your core. While today’s session successfully targets the full abdominal wall, it is not just about your physical core muscles. Your daily practice is also a tool to guide and help you distill your core values.

Shine a little light in the dark places today.

Connect or reconnect with what matters most.

Or as the great Mary Oliver once put it, 

“Be ignited, or be gone.”

Let me know how the practice goes for you in the comment section down below! 

READ your full daily message and visit the community here: 
https://www.youtube.com/c/yogawithadriene/community

- - - - - - - - - - 

🖤 MOVE - Downloadable Collection 🤍
https://bit.ly/move-collection
Based on requests from the community, we are excited to announce a downloadable version of MOVE. It is offered on a donation basis, so just pay what feels good!

- - - - - - - - - - 

🖤 WELCOME to the Yoga With Adriene YouTube channel! Our mission is to connect as many people as possible through high-quality free yoga videos. We welcome all levels, all bodies, all genders, all souls! SUBSCRIBE  to the channel and join our global movement! 🤍
https://www.youtube.com/user/yogawithadriene?sub_confirmation=1

- - - - - - - - - -  

🧘🏽‍♂️🧘‍♀️ Find What Feels Good!  🧘🏻‍♂️🧘🏿‍♀️
https://fwfg.com/?via=adriene
Join the Find What Feels Good membership and access over 850 videos including yoga and meditation for all levels. Explore daily practices, workshops, in-depth learning, weekly or monthly accountability series, and an opportunity to connect with a one-of-a-kind global community. This is your one-stop shop for yoga, creativity, wellness, and all things FWFG.",2022-01-07T10:00:10Z,25,1204877,0,0,0,0,26456,0,0,3047,22:47:00,22.78333333333333,0,0,46,32550,"30 day challenge,30 day yoga challenge,30 day yoga journey,30 days of yoga,30 days of yoga with adriene,adriene mishler,adriene mishler yoga,at home yoga,austin yoga instructor,free yoga,free yoga videos,full yoga class,home yoga,home yoga practice,morning yoga,move 30 day yoga journey,move yoga,move yoga with adriene,online yoga,yoga at home,yoga for weight loss,yoga practice,yoga with adriene,yoga with adrienne,30 days of yoga day 6"
7,Yoga With Adriene,Day 7 - Nourish  |  MOVE - A 30 Day Yoga Journey,"Today’s session is designed to tend to the mind and body with comfort and nourishment. You deserve it.

Today’s practice is also detoxifying and delicious for the brain and spine. 
Stay on it. You deserve it.

The more you show up, the more you practice receiving the nourishment that comes when you take this time for your brain, your body, and your heart.

Stay tuned in and you might feel… 
Small flutters of joy, a strange sense of comfort in discomfort, and 
a small moment of your vocabulary joining - to tie the room together. 

READ your full daily message and visit the community here: 
https://www.youtube.com/c/yogawithadriene/community

- - - - - - - - - - 

🖤 MOVE - Downloadable Collection 🤍
https://bit.ly/move-collection
Based on requests from the community, we are excited to announce a downloadable version of MOVE. It is offered on a donation basis, so just pay what feels good!

- - - - - - - - - - 

🖤 WELCOME to the Yoga With Adriene YouTube channel! Our mission is to connect as many people as possible through high-quality free yoga videos. We welcome all levels, all bodies, all genders, all souls! SUBSCRIBE  to the channel and join our global movement! 🤍
https://www.youtube.com/user/yogawithadriene?sub_confirmation=1

- - - - - - - - - -  

🧘🏽‍♂️🧘‍♀️ Find What Feels Good!  🧘🏻‍♂️🧘🏿‍♀️
https://fwfg.com/?via=adriene
Join the Find What Feels Good membership and access over 850 videos including yoga and meditation for all levels. Explore daily practices, workshops, in-depth learning, weekly or monthly accountability series, and an opportunity to connect with a one-of-a-kind global community. This is your one-stop shop for yoga, creativity, wellness, and all things FWFG.",2022-01-08T10:00:10Z,25,1121033,0,0,0,0,24780,0,0,1876,23:33:00,23.549999999999997,0,0,48,28532,"move 30 day yoga journey,move yoga with adriene,move yoga,30 day challenge,30 day yoga challenge,move day 7,30 day yoga journey,30 days of yoga,30 days of yoga with adriene,adriene mishler,adriene mishler yoga,at home yoga,austin yoga instructor,free yoga,free yoga videos,full yoga class,home yoga,home yoga practice,morning yoga,online yoga,yoga at home,yoga for weight loss,yoga practice,yoga with adriene,Yoga with adrienne"
8,Yoga With Adriene,Day 8 - Rest  |  MOVE - A 30 Day Yoga Journey,"From a neurological perspective, creating a strong body and positive mindset happens one neural connection at a time. 

This is a beautiful opportunity in our journey to embrace and celebrate the fact that transformation and healing require some time, training, and practice.

Consistency and compassion are key.

Today’s practice is designed to help you embrace your process and journey by slowing down and learning how to rest. 

Wear something extra comfy if you can. Grab a blanket, maybe a pillow too. 

*If you don’t have any of these things handy and you are just squeezing this in, no worries. The important thing is that you show up for practice.

READ your full daily message and visit the community here: 
https://www.youtube.com/c/yogawithadriene/community

- - - - - - - - - - 

🖤 MOVE - Downloadable Collection 🤍
https://bit.ly/move-collection
Based on requests from the community, we are excited to announce a downloadable version of MOVE. It is offered on a donation basis, so just pay what feels good!

- - - - - - - - - - 

🖤 WELCOME to the Yoga With Adriene YouTube channel! Our mission is to connect as many people as possible through high-quality free yoga videos. We welcome all levels, all bodies, all genders, all souls! SUBSCRIBE  to the channel and join our global movement! 🤍
https://www.youtube.com/user/yogawithadriene?sub_confirmation=1

- - - - - - - - - -  

🧘🏽‍♂️🧘‍♀️ Find What Feels Good!  🧘🏻‍♂️🧘🏿‍♀️
https://fwfg.com/?via=adriene
Join the Find What Feels Good membership and access over 850 videos including yoga and meditation for all levels. Explore daily practices, workshops, in-depth learning, weekly or monthly accountability series, and an opportunity to connect with a one-of-a-kind global community. This is your one-stop shop for yoga, creativity, wellness, and all things FWFG.",2022-01-09T10:00:09Z,24,1036846,0,0,0,0,23702,0,0,1922,1900-01-01 08:03:00,32.05,0,0,45,27546,"move 30 day yoga journey,move yoga,move yoga with adriene,30 day challenge,30 day yoga challenge,30 day yoga journey,30 days of yoga,30 days of yoga with adriene,adriene mishler,adriene mishler yoga,at home yoga,austin yoga instructor,free yoga,free yoga videos,full yoga class,home yoga,home yoga practice,morning yoga,online yoga,yoga at home,yoga for weight loss,yoga practice,yoga with adriene,Yoga with adrienne"
9,Yoga With Adriene,Day 9 - Curiosity  |  MOVE - A 30 Day Yoga Journey,"Get ready to say hello to your abdominals and your glutes, while giving your brain a nutritious boost. 

Today we continue to build a strong base for which we can explore, release tension, and boost stamina… and faith. This is a fun practice! Notice how your relationship with your breath changes with each day. Dig in. Stay curious. Find What Feels Good.

Let me know how today’s practice goes for you in the comment section below!

READ your full daily message and visit the community here: 
https://www.youtube.com/c/yogawithadriene/community

- - - - - - - - - - 

🖤 MOVE - Downloadable Collection 🤍
https://bit.ly/move-collection
Based on requests from the community, we are excited to announce a downloadable version of MOVE. It is offered on a donation basis, so just pay what feels good!

- - - - - - - - - - 

🖤 WELCOME to the Yoga With Adriene YouTube channel! Our mission is to connect as many people as possible through high-quality free yoga videos. We welcome all levels, all bodies, all genders, all souls! SUBSCRIBE  to the channel and join our global movement! 🤍
https://www.youtube.com/user/yogawithadriene?sub_confirmation=1

- - - - - - - - - -  

🧘🏽‍♂️🧘‍♀️ Find What Feels Good!  🧘🏻‍♂️🧘🏿‍♀️
https://fwfg.com/?via=adriene
Join the Find What Feels Good membership and access over 850 videos including yoga and meditation for all levels. Explore daily practices, workshops, in-depth learning, weekly or monthly accountability series, and an opportunity to connect with a one-of-a-kind global community. This is your one-stop shop for yoga, creativity, wellness, and all things FWFG.",2022-01-10T10:00:06Z,25,937967,0,0,0,0,20981,0,0,1223,22:17:00,22.283333333333335,0,0,50,23427,"30 day challenge,30 day yoga challenge,30 day yoga journey,30 days of yoga,30 days of yoga day 4,30 days of yoga with adriene,adriene mishler,adriene mishler yoga,at home yoga,austin yoga instructor,free yoga,free yoga videos,full yoga class,home yoga,home yoga practice,morning yoga,move 30 day yoga journey,move yoga,move yoga with adriene,online yoga,yoga at home,yoga for weight loss,yoga practice,yoga with adriene,yoga with adrienne"
