Unnamed: 0,channel_title,title,description,published,tag_count,view_count,viewer_percentage,estimated_min_watched,avg_view_duration,avg_view_percentage,like_count,dislike_count,share_count,comment_count,duration_str,duration_num,aud_watch_ratio,relative_retention_performance,title_length,reactions,tags
0,Yoga With Adriene,Revolution - 31 Days of Yoga,"#30daysofyoga #YogaRevolution #homeyoga

  
- - - - - - - - - - 

❤️SUBSCRIBE to the YWA channel for free yoga videos every week and to support high-quality free yoga for all! ❤️
https://www.youtube.com/user/yogawithadriene?sub_confirmation=1

- - - - - - - - - - 

🧘🏽♂️🧘♀️Become a FWFG YOGA member! 🧘🏻♂️🧘🏿♀️
https://fwfg.com/?via=adriene
Join Find What Feels Good and access over 700 videos including yoga and meditation for all levels. Explore daily practices, workshops, in-depth learning, weekly or monthly accountability series, and an opportunity to connect with a one of a kind global community. This is your one-stop-shop for yoga, creativity, wellness, and all things FWFG. Try it FREE for 7 Days! 

- - - - - - - - - - 

🗓Get your FREE Yoga Calendar: 🗓
http://yogawithadriene.com/calendar/

- - - - - - - - - - 

More at www.yogawithadriene.com
▶︎ Instagram: @adrienelouise
▶︎ Twitter: @yogawithadriene
▶︎ Facebook: Yoga With Adriene
▶︎ Shop: https://shop.fwfg.com

- - - - - - - - - - 

Music by Shakey Graves: 
https://www.shakeygraves.com

- - - - - - - - - - 

Yoga With Adriene, LLC recommends that you consult your physician regarding the applicability of any recommendations and follow all safety instructions before beginning any exercise program. When participating in any exercise or exercise program, there is the possibility of physical injury. If you engage in this exercise or exercise program, you agree that you do so at your own risk, are voluntarily participating in these activities, assume all risk of injury to yourself.",2016-12-22T15:28:44Z,13,2980696,0,0,0,0,13414,0,0,1163,03:48:00,3.8,0,0,28,15740,"30 days of yoga,yoga camp,31 Days of yoga,30 day yoga challenge,yoga,adriene mishler,yoga practice,yoga workout,yoga at home,free yoga,yoga for happiness,fitness,yoga (sport),yogi"
1,Yoga With Adriene,Revolution - Day 1 - Practice Ease - Yoga With Adriene,"Your Day 1 yoga practice is about setting the tone for your journey by establishing ease. We clear the slate and start fresh welcoming soft stretching, gentle core awakening, and a beginner's mind. Move with ease and set yourself up for a smooth ride in this low to the ground yoga practice.

Practice Ease and implement Sukha into your training. Tend to that ""good space"" on your mat. Open your mind and your heart! Starting off nice and slow. Stay committed - this story is full of twists and turns. You will want to make it to the last 7 days. Let's do it.

We're off!

Namaste.

- - - - - -

#30daysofyoga #YogaRevolution #homeyoga

  
- - - - - - - - - - 

❤️SUBSCRIBE to the YWA channel for free yoga videos every week and to support high-quality free yoga for all! ❤️
https://www.youtube.com/user/yogawithadriene?sub_confirmation=1

- - - - - - - - - - 

🧘🏽♂️🧘♀️Become a FWFG YOGA member! 🧘🏻♂️🧘🏿♀️
https://fwfg.com/?via=adriene
Join Find What Feels Good and access over 700 videos including yoga and meditation for all levels. Explore daily practices, workshops, in-depth learning, weekly or monthly accountability series, and an opportunity to connect with a one of a kind global community. This is your one-stop-shop for yoga, creativity, wellness, and all things FWFG. Try it FREE for 7 Days! 

- - - - - - - - - - 

🗓Get your FREE Yoga Calendar: 🗓
http://yogawithadriene.com/calendar/

- - - - - - - - - - 

More at www.yogawithadriene.com
▶︎ Instagram: @adrienelouise
▶︎ Twitter: @yogawithadriene
▶︎ Facebook: Yoga With Adriene
▶︎ Shop: https://shop.fwfg.com

- - - - - - - - - - 

Music by Shakey Graves: 
https://www.shakeygraves.com

- - - - - - - - - - 

Yoga With Adriene, LLC recommends that you consult your physician regarding the applicability of any recommendations and follow all safety instructions before beginning any exercise program. When participating in any exercise or exercise program, there is the possibility of physical injury. If you engage in this exercise or exercise program, you agree that you do so at your own risk, are voluntarily participating in these activities, assume all risk of injury to yourself.",2017-01-01T07:00:00Z,17,2712572,0,0,0,0,31422,0,0,2964,23:56:00,23.933333333333334,0,0,54,37350,"yoga revolution,yoga,yoga with adriene,30 days of yoga,adriene mishler,yoga practice,yoga for strength,yoga at home,yoga (sport),free yoga,yogi,yoga workout,yoga for beginners,hatha yoga,yoga for wellness,fitness,online yoga,yoga with adrienne"
2,Yoga With Adriene,Revolution - Day 2 - Practice Intention - Yoga With Adriene,"Your Day 2 yoga practice invites you to focus on what it feels like to move with breath and intention. This practice blends yoga philosophy with your workout and continues to lay the foundation for beginners and beginner's mind to grow from. Stay present, listen to your body every step of the way. Move from a place of connect and see what unfolds!

When we practice moving with intention on the mat it becomes easier for us to move from a place of connect and move with intention and awareness off the mat. It's all connected baby - so sink your teeth in.

Namaste.

- - - - - -

#30daysofyoga #YogaRevolution #homeyoga

  
- - - - - - - - - - 

❤️SUBSCRIBE to the YWA channel for free yoga videos every week and to support high-quality free yoga for all! ❤️
https://www.youtube.com/user/yogawithadriene?sub_confirmation=1

- - - - - - - - - - 

🧘🏽♂️🧘♀️Become a FWFG YOGA member! 🧘🏻♂️🧘🏿♀️
https://fwfg.com/?via=adriene
Join Find What Feels Good and access over 700 videos including yoga and meditation for all levels. Explore daily practices, workshops, in-depth learning, weekly or monthly accountability series, and an opportunity to connect with a one of a kind global community. This is your one-stop-shop for yoga, creativity, wellness, and all things FWFG. Try it FREE for 7 Days! 

- - - - - - - - - - 

🗓Get your FREE Yoga Calendar: 🗓
http://yogawithadriene.com/calendar/

- - - - - - - - - - 

More at www.yogawithadriene.com
▶︎ Instagram: @adrienelouise
▶︎ Twitter: @yogawithadriene
▶︎ Facebook: Yoga With Adriene
▶︎ Shop: https://shop.fwfg.com

- - - - - - - - - - 

Music by Shakey Graves: 
https://www.shakeygraves.com

- - - - - - - - - - 

Yoga With Adriene, LLC recommends that you consult your physician regarding the applicability of any recommendations and follow all safety instructions before beginning any exercise program. When participating in any exercise or exercise program, there is the possibility of physical injury. If you engage in this exercise or exercise program, you agree that you do so at your own risk, are voluntarily participating in these activities, assume all risk of injury to yourself.",2017-01-02T07:00:01Z,18,1825001,0,0,0,0,17057,0,0,1317,1900-01-01 07:01:00,31.016666666666666,0,0,59,19691,"yoga,yoga revolution,yoga with adriene,adriene mishler,yoga at home,yoga practice,30 days of yoga,yoga for happiness,yoga workout,hatha yoga,yoga for beginners,yoga with adrienne,yoga (sport),fitness,adriene yoga,yoga for wellness,adriene revolution day 2,power yoga,yoga camp"
3,Yoga With Adriene,Revolution - Day 3 - Honor Practice - Yoga With Adriene,"Your Day 3 yoga practice invites you to accept and honor who you are and where you are each time you hit the yoga mat. You are going to meet resistance, perhaps you already have. So today, instead of turning off, away, or giving up - we not only accept where we are but practice honoring it.

Today's practice is alignment-based, detoxifying, strengthening, and therapeutic. We continue to learn our Revolution vocabulary! Honor this time for yourself, your body, your breath. Honor this commitment and your ritual of showing up.

You got this!

Namaste.

- - - - - -

#30daysofyoga #YogaRevolution #homeyoga

  
- - - - - - - - - - 

❤️SUBSCRIBE to the YWA channel for free yoga videos every week and to support high-quality free yoga for all! ❤️
https://www.youtube.com/user/yogawithadriene?sub_confirmation=1

- - - - - - - - - - 

🧘🏽♂️🧘♀️Become a FWFG YOGA member! 🧘🏻♂️🧘🏿♀️
https://fwfg.com/?via=adriene
Join Find What Feels Good and access over 700 videos including yoga and meditation for all levels. Explore daily practices, workshops, in-depth learning, weekly or monthly accountability series, and an opportunity to connect with a one of a kind global community. This is your one-stop-shop for yoga, creativity, wellness, and all things FWFG. Try it FREE for 7 Days! 

- - - - - - - - - - 

🗓Get your FREE Yoga Calendar: 🗓
http://yogawithadriene.com/calendar/

- - - - - - - - - - 

More at www.yogawithadriene.com
▶︎ Instagram: @adrienelouise
▶︎ Twitter: @yogawithadriene
▶︎ Facebook: Yoga With Adriene
▶︎ Shop: https://shop.fwfg.com

- - - - - - - - - - 

Music by Shakey Graves: 
https://www.shakeygraves.com

- - - - - - - - - - 

Yoga With Adriene, LLC recommends that you consult your physician regarding the applicability of any recommendations and follow all safety instructions before beginning any exercise program. When participating in any exercise or exercise program, there is the possibility of physical injury. If you engage in this exercise or exercise program, you agree that you do so at your own risk, are voluntarily participating in these activities, assume all risk of injury to yourself.",2017-01-03T07:00:00Z,12,1468842,0,0,0,0,13521,0,0,1025,1900-01-01 05:54:00,29.9,0,0,55,15571,"yoga revolution,30 days of yoga,yoga,yoga with adriene,adriene mishler,yoga workout,yoga practice,yoga at home,yoga (sport),yoga with adrienne,yoga for health,yoga for wellness,yoga for energy"
4,Yoga With Adriene,Revolution - Day 4 - PRANA Practice - Yoga With Adriene,"Your Day 4 yoga practice is an invitation right to the good stuff. Prana practice guides to you create a healthy flow of energy in the body. Cultivating healthy energy flow, or prana, is a must for those seeking total mind and body health. It is also a process that goes way beyond the yoga mat. Today's practice is low to the ground and vital if you are interested in living your full potential.

Dig in and use this time to connect and gain a closer relationship to the energetic body. Get close and Find What Feels Good.

You're doing great!

Namaste.

- - - - - -

#30daysofyoga #YogaRevolution #homeyoga

  
- - - - - - - - - - 

❤️SUBSCRIBE to the YWA channel for free yoga videos every week and to support high-quality free yoga for all! ❤️
https://www.youtube.com/user/yogawithadriene?sub_confirmation=1

- - - - - - - - - - 

🧘🏽♂️🧘♀️Become a FWFG YOGA member! 🧘🏻♂️🧘🏿♀️
https://fwfg.com/?via=adriene
Join Find What Feels Good and access over 700 videos including yoga and meditation for all levels. Explore daily practices, workshops, in-depth learning, weekly or monthly accountability series, and an opportunity to connect with a one of a kind global community. This is your one-stop-shop for yoga, creativity, wellness, and all things FWFG. Try it FREE for 7 Days! 

- - - - - - - - - - 

🗓Get your FREE Yoga Calendar: 🗓
http://yogawithadriene.com/calendar/

- - - - - - - - - - 

More at www.yogawithadriene.com
▶︎ Instagram: @adrienelouise
▶︎ Twitter: @yogawithadriene
▶︎ Facebook: Yoga With Adriene
▶︎ Shop: https://shop.fwfg.com

- - - - - - - - - - 

Music by Shakey Graves: 
https://www.shakeygraves.com

- - - - - - - - - - 

Yoga With Adriene, LLC recommends that you consult your physician regarding the applicability of any recommendations and follow all safety instructions before beginning any exercise program. When participating in any exercise or exercise program, there is the possibility of physical injury. If you engage in this exercise or exercise program, you agree that you do so at your own risk, are voluntarily participating in these activities, assume all risk of injury to yourself.",2017-01-04T07:00:00Z,20,1348106,0,0,0,0,14066,0,0,1922,1900-01-01 09:20:00,33.33333333333333,0,0,55,17910,"prana,yoga,yoga with adriene,yoga workout,adriene mishler,yoga practice,hatha yoga,30 days of yoga,yoga at home,yoga for strength,yoga for flexibility,yoga (sport),yoga with adrienne,online yoga,yoga for weight loss,yoga for wellness,online yoga class,yoga fit,yoga for happiness,31 days of yoga,yoga revolution"
5,Yoga With Adriene,Revolution - Day 5 - Practice Rhythm,"Your Day 5 yoga practice magnifies the fact that - you are alive! This yoga session asks you to have some fun, get into a groove, and cultivate a listening that is in the moment. Don't decide where it ends. Don't sell yourself short. Practice getting in tune with your natural rhythm! Move with strength and grace on the mat to build muscles and memory to live with strength and grace off the mat.

Feel the rhythm…

Namaste.

- - - - - -

#30daysofyoga #YogaRevolution #homeyoga

  
- - - - - - - - - - 

❤️SUBSCRIBE to the YWA channel for free yoga videos every week and to support high-quality free yoga for all! ❤️
https://www.youtube.com/user/yogawithadriene?sub_confirmation=1

- - - - - - - - - - 

🧘🏽♂️🧘♀️Become a FWFG YOGA member! 🧘🏻♂️🧘🏿♀️
https://fwfg.com/?via=adriene
Join Find What Feels Good and access over 700 videos including yoga and meditation for all levels. Explore daily practices, workshops, in-depth learning, weekly or monthly accountability series, and an opportunity to connect with a one of a kind global community. This is your one-stop-shop for yoga, creativity, wellness, and all things FWFG. Try it FREE for 7 Days! 

- - - - - - - - - - 

🗓Get your FREE Yoga Calendar: 🗓
http://yogawithadriene.com/calendar/

- - - - - - - - - - 

More at www.yogawithadriene.com
▶︎ Instagram: @adrienelouise
▶︎ Twitter: @yogawithadriene
▶︎ Facebook: Yoga With Adriene
▶︎ Shop: https://shop.fwfg.com

- - - - - - - - - - 

Music by Shakey Graves: 
https://www.shakeygraves.com

- - - - - - - - - - 

Yoga With Adriene, LLC recommends that you consult your physician regarding the applicability of any recommendations and follow all safety instructions before beginning any exercise program. When participating in any exercise or exercise program, there is the possibility of physical injury. If you engage in this exercise or exercise program, you agree that you do so at your own risk, are voluntarily participating in these activities, assume all risk of injury to yourself.",2017-01-05T07:00:01Z,16,1188912,0,0,0,0,11647,0,0,1752,1900-01-01 07:44:00,31.733333333333334,0,0,36,15151,"yoga,yoga revolution,yoga with adriene,yoga for beginners,yoga practice,yoga workout,yoga with adrienne,online yoga,30 days of yoga,yoga for weight loss,yoga fit,online yoga class,free yoga,30 day yoga challenge,adriene mishler,adriene yoga,yoga adrienne"
6,Yoga With Adriene,Revolution - Day 6 - Attention (and Abs) Practice,"Your Day 6 practice asks you to befriend your body. Our modern cultures have trained our minds to think of the body in a very distorted way. The language we use to shape the way we think about the body needs to be tended to. So it is with great irony and fun humor that I include ABS into Day 6 routine. It's okay to want that strong pack. (Pass me a cold one?) But pay attention! Pay attention to what actually feels good and move from there. We are no doubt getting stronger. Ripped. But it's only a by-product of the deep relationship we are cultivating with ourselves. Hot prana bodies unite!

Surprise yourself.

Namaste.

PS: I changed the title of this puppy to Attention instead of Awareness so that you could consider what it actually is that you are prioritizing when you take time for yourself. What are you paying attention to first? Your flat tummy? Or the smiling of your amazing, unique, brilliant, and fierce soul?

- - - - - -

#30daysofyoga #YogaRevolution #homeyoga

  
- - - - - - - - - - 

❤️SUBSCRIBE to the YWA channel for free yoga videos every week and to support high-quality free yoga for all! ❤️
https://www.youtube.com/user/yogawithadriene?sub_confirmation=1

- - - - - - - - - - 

🧘🏽♂️🧘♀️Become a FWFG YOGA member! 🧘🏻♂️🧘🏿♀️
https://fwfg.com/?via=adriene
Join Find What Feels Good and access over 700 videos including yoga and meditation for all levels. Explore daily practices, workshops, in-depth learning, weekly or monthly accountability series, and an opportunity to connect with a one of a kind global community. This is your one-stop-shop for yoga, creativity, wellness, and all things FWFG. Try it FREE for 7 Days! 

- - - - - - - - - - 

🗓Get your FREE Yoga Calendar: 🗓
http://yogawithadriene.com/calendar/

- - - - - - - - - - 

More at www.yogawithadriene.com
▶︎ Instagram: @adrienelouise
▶︎ Twitter: @yogawithadriene
▶︎ Facebook: Yoga With Adriene
▶︎ Shop: https://shop.fwfg.com

- - - - - - - - - - 

Music by Shakey Graves: 
https://www.shakeygraves.com

- - - - - - - - - - 

Yoga With Adriene, LLC recommends that you consult your physician regarding the applicability of any recommendations and follow all safety instructions before beginning any exercise program. When participating in any exercise or exercise program, there is the possibility of physical injury. If you engage in this exercise or exercise program, you agree that you do so at your own risk, are voluntarily participating in these activities, assume all risk of injury to yourself.",2017-01-06T07:00:01Z,21,1151845,0,0,0,0,10661,0,0,1099,1900-01-01 12:27:00,36.45,0,0,49,12859,"yoga for abs,abs,abdominals,ab workout,yoga,yoga with adriene,yoga practice,adriene mishler,yoga (sport),yoga workout,yoga with adrienne,yoga at home,30 days of yoga,fitness,online yoga,workout,exercise,yoga for wellness,hatha yoga,free yoga,6 pack abs,free workouts"
7,Yoga With Adriene,Revolution - Day 7 - Stability Practice,"Your Day 7 Yoga practice is hands-free! We cultivate good space with Sukha in week one, this week we establish Sthira, or stability. Use this practice to reset, stretch, and ground. Re-connect, restore tired muscles, and improve your posture.

Stability practice lays the foundation for an amazing week. Stay present. Smile. YOU ARE DOING GREAT!

Namaste.

- - - - - -

#30daysofyoga #YogaRevolution #homeyoga

  
- - - - - - - - - - 

❤️SUBSCRIBE to the YWA channel for free yoga videos every week and to support high-quality free yoga for all! ❤️
https://www.youtube.com/user/yogawithadriene?sub_confirmation=1

- - - - - - - - - - 

🧘🏽♂️🧘♀️Become a FWFG YOGA member! 🧘🏻♂️🧘🏿♀️
https://fwfg.com/?via=adriene
Join Find What Feels Good and access over 700 videos including yoga and meditation for all levels. Explore daily practices, workshops, in-depth learning, weekly or monthly accountability series, and an opportunity to connect with a one of a kind global community. This is your one-stop-shop for yoga, creativity, wellness, and all things FWFG. Try it FREE for 7 Days! 

- - - - - - - - - - 

🗓Get your FREE Yoga Calendar: 🗓
http://yogawithadriene.com/calendar/

- - - - - - - - - - 

More at www.yogawithadriene.com
▶︎ Instagram: @adrienelouise
▶︎ Twitter: @yogawithadriene
▶︎ Facebook: Yoga With Adriene
▶︎ Shop: https://shop.fwfg.com

- - - - - - - - - - 

Music by Shakey Graves: 
https://www.shakeygraves.com

- - - - - - - - - - 

Yoga With Adriene, LLC recommends that you consult your physician regarding the applicability of any recommendations and follow all safety instructions before beginning any exercise program. When participating in any exercise or exercise program, there is the possibility of physical injury. If you engage in this exercise or exercise program, you agree that you do so at your own risk, are voluntarily participating in these activities, assume all risk of injury to yourself.",2017-01-07T07:00:00Z,13,1090697,0,0,0,0,12403,0,0,1760,1900-01-01 06:40:00,30.666666666666664,0,0,39,15923,"yoga,yoga for stability,yoga with adriene,adriene mishler,yoga practice,yoga at home,yoga for strength,hatha yoga,30 days of yoga,yoga workout,yogi,fitness,yoga with adrienne,yoga (sport)"
8,Yoga With Adriene,Revolution - Day 8 - Practice Serenity,"Your Day 8 yoga practice is soft and sweet. This Yin-like sequence is yummy and restorative. REVOLUTION continues to marry yoga and yoga philosophy in the modern world. This is more than just a rest day. It's an opportunity to blanket yourself in love. Notice agitation and use the practice to welcome inner peace. Serenity now!

Day 8, don't hate, meditate - feel great! Grab a blankie and a pillow for this practice and put on something extra comfy!

Namaste.

- - - - - -

#30daysofyoga #YogaRevolution #homeyoga

  
- - - - - - - - - - 

❤️SUBSCRIBE to the YWA channel for free yoga videos every week and to support high-quality free yoga for all! ❤️
https://www.youtube.com/user/yogawithadriene?sub_confirmation=1

- - - - - - - - - - 

🧘🏽♂️🧘♀️Become a FWFG YOGA member! 🧘🏻♂️🧘🏿♀️
https://fwfg.com/?via=adriene
Join Find What Feels Good and access over 700 videos including yoga and meditation for all levels. Explore daily practices, workshops, in-depth learning, weekly or monthly accountability series, and an opportunity to connect with a one of a kind global community. This is your one-stop-shop for yoga, creativity, wellness, and all things FWFG. Try it FREE for 7 Days! 

- - - - - - - - - - 

🗓Get your FREE Yoga Calendar: 🗓
http://yogawithadriene.com/calendar/

- - - - - - - - - - 

More at www.yogawithadriene.com
▶︎ Instagram: @adrienelouise
▶︎ Twitter: @yogawithadriene
▶︎ Facebook: Yoga With Adriene
▶︎ Shop: https://shop.fwfg.com

- - - - - - - - - - 

Music by Shakey Graves: 
https://www.shakeygraves.com

- - - - - - - - - - 

Yoga With Adriene, LLC recommends that you consult your physician regarding the applicability of any recommendations and follow all safety instructions before beginning any exercise program. When participating in any exercise or exercise program, there is the possibility of physical injury. If you engage in this exercise or exercise program, you agree that you do so at your own risk, are voluntarily participating in these activities, assume all risk of injury to yourself.",2017-01-08T07:00:01Z,0,980889,0,0,0,0,10983,0,0,1029,1900-01-01 07:03:00,31.049999999999997,0,0,38,13041,
9,Yoga With Adriene,Revolution - Day 9 - Empower Practice,"Your Day 9 yoga practice invites you to get fierce and feel fine! Get strong in a way that feels good. We go deeper. This strong practice gets the heart rate up, tones the muscles, and increases blood flow.  Connect to your inner wisdom AND get a good workout.

Remember it's not about the poses. It's all about the process. You are your own best teacher. Breathe deep, meet your edge, modify as needed, and do your best.

Namaste!

- - - - - -

#30daysofyoga #YogaRevolution #homeyoga

  
- - - - - - - - - - 

❤️SUBSCRIBE to the YWA channel for free yoga videos every week and to support high-quality free yoga for all! ❤️
https://www.youtube.com/user/yogawithadriene?sub_confirmation=1

- - - - - - - - - - 

🧘🏽♂️🧘♀️Become a FWFG YOGA member! 🧘🏻♂️🧘🏿♀️
https://fwfg.com/?via=adriene
Join Find What Feels Good and access over 700 videos including yoga and meditation for all levels. Explore daily practices, workshops, in-depth learning, weekly or monthly accountability series, and an opportunity to connect with a one of a kind global community. This is your one-stop-shop for yoga, creativity, wellness, and all things FWFG. Try it FREE for 7 Days! 

- - - - - - - - - - 

🗓Get your FREE Yoga Calendar: 🗓
http://yogawithadriene.com/calendar/

- - - - - - - - - - 

More at www.yogawithadriene.com
▶︎ Instagram: @adrienelouise
▶︎ Twitter: @yogawithadriene
▶︎ Facebook: Yoga With Adriene
▶︎ Shop: https://shop.fwfg.com

- - - - - - - - - - 

Music by Shakey Graves: 
https://www.shakeygraves.com

- - - - - - - - - - 

Yoga With Adriene, LLC recommends that you consult your physician regarding the applicability of any recommendations and follow all safety instructions before beginning any exercise program. When participating in any exercise or exercise program, there is the possibility of physical injury. If you engage in this exercise or exercise program, you agree that you do so at your own risk, are voluntarily participating in these activities, assume all risk of injury to yourself.",2017-01-09T07:00:30Z,15,989048,0,0,0,0,10327,0,0,1007,1900-01-01 07:59:00,31.983333333333334,0,0,37,12341,"yoga,yoga with adriene,yoga for strength,adriene mishler,yoga at home,yoga practice,30 days of yoga,yoga (sport),yoga workout,yoga revolution,yoga for weight loss,power yoga,adriene yoga,yoga fit,free yoga,austin yoga instructor"
