,comment,comment_id,reply_count,like_count,updated_at,calificacion
0.0,"Does anyone else look at what Adriene wears and how she has her hair, to find out how the intensity in the video will be? If she wears her hair loose and has a comfy t-shirt on, it's like ""yeah!"". If she wears a singlet and has her hair in a ponytail, then it's like ""omg, no!"". Haha!
I love what you do so much, Adriene! All of these practices are amazing, even tho many of them are hard. But it is all about the adjustments, right? :) Love you! <3",UggCxcyn7-H0fngCoAEC,31.0,1065.0,2017-01-21T08:32:29Z,0.9996165037155151
1.0,Noo. You’re da best.,UgySWVyyZSLPqLN6adB4AaABAg,0.0,0.0,2022-02-23T17:10:07Z,0.9998002648353577
2.0,"This looping is dedicated to ""Move!""",UgwYzqYImLKBJqSnr1x4AaABAg,0.0,1.0,2022-02-22T19:36:37Z,0.9893403649330139
3.0,"I love that I can express my feelings in my artwork. I love that I don't give up and go my way. I love my appreciation for nature.
It was very hard to think of more than one thing but I see that as a way of improvement because I am still working on loving myself and not comparing myself to others so I feel bad. Lots of love♡♡",UgwBllx4_J0kUWmEr994AaABAg,0.0,0.0,2022-02-22T10:10:46Z,0.9986139535903931
4.0,"love the strength I have developed over the past 90 days, this is my 3rd 30 day journey, living for the moment",Ugw3S5ghxpGikI1kJs94AaABAg,0.0,0.0,2022-02-09T14:08:17Z,0.9997888207435608
5.0,"Thank you,been practicing with you for a few years now, you are the best,my pride is my strength.",UgzoQcdcl4gqRBKrEcJ4AaABAg,0.0,0.0,2022-02-04T16:36:43Z,0.9998699426651001
6.0,"Day 61 of 100 days of yoga 🧘🏽‍♀️ ✅
who else is doing Yoga during this global pandemic 😷 in 2022?",UgzPD0bie5l3LtRxgsl4AaABAg,0.0,0.0,2022-01-24T15:58:49Z,-0.9775729179382324
7.0,"1. I love how my energy of myself emits and effects other people around me
2. I love how I am able to connect to that higher aspect of the self
3. I love how I am embracing both parts of the polarities that function on earth",Ugyhf7nFExDDSXuDNRp4AaABAg,0.0,0.0,2022-01-19T15:37:48Z,0.9998551607131958
8.0,"I love the following things about myself:
1. My Flaws
2. My Blackness/Heritage 
3. My Voice",UgwaDNIBFWBkkrM2aVl4AaABAg,0.0,0.0,2021-12-30T16:18:57Z,0.9982013702392578
9.0,"I know this is an older practice, but it's 2021, Christmas Eve and I am so grateful for Adriene.
What I like about myself is: my energy, thoughtfulness, being a lifelong learner, my fashion sense, my blue eyes, and I have good hair too.",Ugz1ZC0AB-oB2i5tDDB4AaABAg,0.0,0.0,2021-12-25T02:53:09Z,0.9998583793640137
10.0,My ability to see all sides,UgyLh5IKnnEid_ZfKHB4AaABAg,0.0,0.0,2021-12-22T16:28:02Z,0.9998205304145813
11.0,"I am kind, I am strong, I am smart",Ugx3WFQYjgdSNgfiahR4AaABAg,0.0,0.0,2021-12-22T07:23:40Z,0.9998691082000732
12.0,My enthusiasm. And everybody around me knows how enthusiastic I’m about Yoga with Adriene! 😊😃,UgzOLeaDTyOyR3rWlgZ4AaABAg,0.0,0.0,2021-12-22T06:45:16Z,0.9997139573097229
13.0,Good class and I loved having some variety in the different moves!!,Ugyn2xn1Q0LhPaW3UxF4AaABAg,0.0,0.0,2021-12-21T22:50:30Z,0.9998382329940796
14.0,"i love that i started practicing yoga, i love the transformation that happened to me in my life, i love how if i started something i have to finish it. Love you Adriene",UgxVLsXNDJ5tqtpr1xx4AaABAg,0.0,0.0,2021-12-13T12:57:52Z,0.9997174143791199
15.0,Recently retired and coming to yoga later in life. I am loving my newfound strength and flexibility. Even joints that I thought would never work properly again are now flexible and able to do most of the practice.  My third lot of 30 days Thank you 💕 🙏,UgyUhfwUVuLM4PgZzWt4AaABAg,0.0,0.0,2021-12-01T12:15:52Z,0.9998353719711304
16.0,Day 21 Done,Ugw3IFkLhO5-pQY-6HV4AaABAg,0.0,0.0,2021-11-24T17:09:19Z,0.969344437122345
17.0,I love my willingness to try new things.,UgzW5jpH4qEDhMJ3Nnp4AaABAg,0.0,0.0,2021-11-24T00:15:40Z,0.9998154044151306
18.0,"Feeling so low today...really need the strength in letting go.  I love that I love to do things for others, that I show up for yoga every morning, and that I am creative (writing, sewing, planning activities).  Blessings Adriene 💗",Ugxvq1SBzJTXuiPJf9Z4AaABAg,0.0,0.0,2021-11-23T11:40:32Z,0.9750824570655823
19.0,"I love that I quit drinking over two years ago after drinking for 40+ years, and I haven't had a drop since 11/9/19.
I love that I am exceptionally skilled and compassionate in my profession, and well respected for that.
I love that I am utterly devoted to my rescue dog's peace and happiness.  He was brutally abused, and has PTSD, but he has blossomed into a sweet and loving companion under my care.

THANK YOU ADRIENE!  I LOVE YOU!!!",UgzFSW1_fYhNBxTum2p4AaABAg,0.0,0.0,2021-11-22T16:49:23Z,0.9998376369476318
20.0,I really enjoyed this one! I normally do about 10 minutes of the practises as I don't have enough time in the mornings but on weekends I tend to do longer. Today I did the whole practice! Really relaxing and I felt so strong! Thanks Adriene!,Ugz7iYgrZWbztyxXEaN4AaABAg,0.0,0.0,2021-11-21T17:46:17Z,0.9998456239700317
21.0,I love my passion and how I showed up today even though I didn't want to but I enjoyed it once I did,UgzVlxScXyGjVZQqc-B4AaABAg,0.0,0.0,2021-11-11T23:29:01Z,0.9998226761817932
22.0,Most beautiful practice.  I love my resilience positivity and seeing the glass half full.  Thank you Adrienne for making us strong in mind spirit and body,UgzZEpyvrEX47NeWmHx4AaABAg,0.0,0.0,2021-11-09T21:58:45Z,0.9997997879981995
23.0,determination. And.... not giving up when Adriene does again a low lunge....,Ugxxw7NPqUjj3XPvnmx4AaABAg,0.0,0.0,2021-11-07T18:04:05Z,0.9957615733146667
24.0,"This is the first time I realized, but it was very powerful. What I love about myself? Well, I love that I never quit. No matter the difficulties, the interruptions, I quit doing the things that matter to me. Even if I struggle to find time, have a long pause, lack of resources. No matter what, I still carry on. AND I LOVE IT. Thank you, Adriene, for helping me realize and embrace it. Thank you for this deeply meaningful day 21 practice. Grateful🙏❤",UgwnGnsWS5qg3Juzdkh4AaABAg,0.0,0.0,2021-11-07T10:29:02Z,0.999804675579071
25.0,I love that I'm able to give so much love to others ❤,UgzoWp-VGAWvpLTLMLl4AaABAg,0.0,0.0,2021-11-06T17:14:35Z,0.9998061060905457
26.0,I love that I am aware of the moods and emotions in the air and I can be there for my friends and family.,UgxZKCZtwgXUYZoV6lF4AaABAg,0.0,0.0,2021-11-05T07:22:07Z,0.9998829364776611
27.0,"1stick to the commitment for exercise
2 try to improve my cooking and painting
3 acknowledge my selfishness to my significant other
Not easy to list 3 things that I love myself, but I did it! Thanks Adrian <3",UgyZtdiCMTSLZL4ZnVR4AaABAg,0.0,0.0,2021-11-01T11:38:16Z,0.9980077147483826
28.0,It makes mind calm and strong and it purifies. Body and mental strength.,UgzA-qyv1YeFta7-2Lx4AaABAg,0.0,0.0,2021-10-30T22:46:50Z,0.9998784065246582
29.0,thank you!!!!!,UgzhdMwrx3ccFjm_xK94AaABAg,0.0,0.0,2021-10-24T21:49:21Z,0.9998663663864136
30.0,"I love yoga revolution. I love the way you teach and all you shared. It is fantastic ! Not only what you have taught me for my body, soul and mind but the wonderful feeling of peace this brings to my life. So thank you.",Ugw904ppXZTuT5dLpYV4AaABAg,0.0,0.0,2021-10-22T12:52:56Z,0.9998847246170044
31.0,I love how I love to lay myself down to soak up the sun’s warmth in my bones on borderline chilly days here in Vermont.,UgxmyDP3szCP_INdYLx4AaABAg,0.0,0.0,2021-10-21T12:59:11Z,0.999744713306427
32.0,"Well you asked Adriene, so the 3 things that came to mind that I love about myself are:  my smile.  my laugh.  my hugs.  Thank you for asking.",Ugy4slaz2poRLdNnJtB4AaABAg,0.0,0.0,2021-10-18T06:55:37Z,0.9998283386230469
33.0,"I love the fact that I've gotten stronger through yoga!  When I first dedicated myself to doing yoga most days of the week, hovering table was so very hard, planks were really hard, and my body didn't have the coordination it now has.  I have the skills from ballet but they had become dormant through disuse.",UgyopjFT9cOAD2bIE4B4AaABAg,0.0,2.0,2021-10-03T17:03:31Z,-0.9958807229995728
34.0,I love that I am a resilient bad ass mofo Gangster ✌🏻🌻🥰,UgwLG5fuTK-7BmpP-5B4AaABAg,0.0,1.0,2021-09-16T23:22:09Z,0.9978148937225342
35.0,"I love that I love doing yoga with you …. absolutely  
From Trinidad and Tobago in the Caribbean",UgxmXrQ60y5LvqbfqCd4AaABAg,0.0,0.0,2021-09-06T13:06:29Z,0.9997792840003967
36.0,I love that i’m a strong runner. I love my thick hair. I love that i can do a clover with my tongue. Lolz,UgzA0w4ll6rfbxVlTTV4AaABAg,0.0,1.0,2021-08-29T19:50:53Z,0.9998563528060913
37.0,"1) I love how I am focussing more on self love and inner improvement. 
2) I love myself for doing yoga and workout regularly. 
3) I love myself for the fact that I try to treat people with kindness. 
Thankyou Adriene ❤❤❤",Ugz84ZNCtDnQT0bfJYB4AaABAg,0.0,4.0,2021-08-29T02:14:44Z,0.9992424249649048
38.0,my practices just reached a whole other level since I started practicing with wireless earphones. At times I get to listen to Adriene's heartbeat. It sounds very cheesy but it's a whole new level of connect-ion. Thanks :-),UgwRhuoOYlNQu411axF4AaABAg,0.0,1.0,2021-08-25T02:02:06Z,0.9967599511146545
39.0,I love how I've expressed myself through this practice and persevered with it especially when I had to carve time for it in my day. Thank you Adriene for this empowering challenge. Sending so much love and peace to you today ❤ and delighted to share this practice with all of you. Lots of love and peace to you all!,UgzIxmvXh4hee5ummnl4AaABAg,0.0,1.0,2021-08-21T07:20:00Z,0.9998719692230225
40.0,"This was my favorite practice so far in the journey,  love the way yoga can affect your mental state. And I love that I am working on myself, both mentally and physically to find more balance in life. You’re the best Adriene, thankyou for bringing such joy and thoughtfullness into your yoga!<3",Ugy6nsVwR4wt1ZdLbp54AaABAg,0.0,1.0,2021-08-15T12:50:51Z,0.9998639822006226
41.0,"I started my 1st 30 days of yoga in January 2021 and have been going ever since, I love that it has made me feel more empowered and proud of what my mind and body are achieving. Thank you Adriene.",Ugy_R3tph5FSNjPMX_54AaABAg,0.0,0.0,2021-08-05T07:02:46Z,0.9998507499694824
42.0,"I love my resourcefulness, dedication, joyfulness ☺️☺️",Ugynh3Iree7gSP8vX7t4AaABAg,0.0,0.0,2021-07-31T17:15:28Z,0.9998633861541748
43.0,"I love feeling strong, feeling peaceful and my body going deeper into the poses",UgzJorSDfdjarA_ES4V4AaABAg,0.0,0.0,2021-07-26T21:14:53Z,0.9998006224632263
44.0,I love myself because it's 4 years after I did this live and im still goung back and doing it again. Learning MORE 💖🙏,UgxqQS5avfVah5lX1at4AaABAg,0.0,1.0,2021-07-22T11:18:29Z,0.9982441663742065
45.0,Strength is so much more than I originally thought. Thanks! I love my ability to reach out to people.,UgytH0R0cWbOXNFo_E14AaABAg,0.0,0.0,2021-07-21T12:59:26Z,0.9998784065246582
46.0,"I love that I am willing and eager to learn about love and change my limiting beliefs and behaviours. I love my strength and flexibility . I love the beauty I create around myself in my home and garden. I love my courage.  I love my commitment .Thank you Adrienne so much for all you give, and inspire. Much love to you and to everyone here",Ugxzg6uSBcRr2bkSC7x4AaABAg,0.0,0.0,2021-07-18T12:07:44Z,0.9998722076416016
47.0,"I love that I am an optimistic person, I love that I am friendly and I love that I am smart!
 And I love Yoga with Adrienne!",Ugyf-mXgsyTz_IBntMV4AaABAg,0.0,0.0,2021-07-13T11:31:22Z,0.9998691082000732
48.0,"This was wonderful today!
What I love about myself: The way I love to sing all kinds of things, always have and always do; My smile; My hair; The way i make bread; The way I love my animals; My yoga practice...
I COULD love about myself: The way I grow plants and flowers; The way I somehow manage to  run my household and make it feel loving and welcoming, even though it isn't perfect. 
Thank you for reminding me to check in with myself with love! 🧡 🤟",Ugy6j1uUQLJCXpNGCz54AaABAg,0.0,0.0,2021-06-29T20:41:49Z,0.999875545501709
49.0,"First of all, WOW! What an exceptionally fantastic practice that was!! Heck yeah!

Things I love about myself:
- my willingness to consider other peoples’ perspectives
- how I am as a father to my two amazing kids!
- how hard I work to show my wife how special I think she is and how much I love her. 

21/24

❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️",UgxaHycYC03eBll0UNJ4AaABAg,0.0,0.0,2021-06-29T01:07:01Z,0.9997764229774475
50.0,"I love how silly I can be, making other people laugh and laughing with others
I love how much I want to connect with others and love others
I love my body. This one has been hard because I've been trying on wedding dresses and looking at lots of models and mirrors and I want to look perfect for my wedding day. In my heart, I know perfect is just how I am. Cheers to allowing ourselves to experience our perfection in each moment. It's hard to let go of judgement sometimes...but we try try try again :)",Ugzk7JzEuqn1I-S13Et4AaABAg,0.0,0.0,2021-06-25T23:02:49Z,0.9994889497756958
51.0,That was really hard for me today and I don’t know why ! Just one of those days I guess. 🧘‍♂️,UgzkEGxSGZp-txwotXR4AaABAg,0.0,2.0,2021-06-22T05:58:10Z,-0.9974520802497864
52.0,"Love this routine! Hardest thing is to let go. ❤️ I love my  disciplined nature, my body & the way I look after my family. I am fierce 🙏",Ugz-lNKG6EHDV8KXXsB4AaABAg,0.0,0.0,2021-06-12T07:31:29Z,0.9997949004173279
53.0,"I love that I often skip happily like a child while walking, and I love that I’m fearless on a deep level.",UgwxBGIOG0ch5SlaDUZ4AaABAg,0.0,0.0,2021-06-04T03:58:34Z,0.9998732805252075
54.0,I love my compassion for others and willingness to choose to see the positive things in life.,UgzeiwleBNmHA1-bjoN4AaABAg,0.0,0.0,2021-06-01T19:09:08Z,0.9998226761817932
55.0,"You are going to want to do this practice again and again. Mantras combined with body, combined with healing - and some laugh out loud moments, yo!",UgwynrR9qsT4c1cXaAl4AaABAg,0.0,0.0,2021-05-28T14:15:36Z,0.9988559484481812
56.0,"I love that i can dedicate myself sincerely to anythin i put my heart to- a person, a practice, a task , a job..sincerity in action makes the task perfect! I love me for finding YWA community too <3",Ugz3SNGvMpq90dAMYk94AaABAg,0.0,1.0,2021-05-23T17:08:31Z,0.9997603297233582
57.0,"3 things I love about my self: determination, honesty and strength",Ugw7c4uPVTxDdUQJ7Dl4AaABAg,0.0,0.0,2021-05-16T19:02:04Z,0.9998661279678345
58.0,I love my smile and my drive! (:,UgybZrKj3bicxEVSVx54AaABAg,0.0,0.0,2021-05-06T11:30:25Z,0.9998780488967896
59.0,"I love my creative spirit, I love that am happy in solitude, and I love my inner peace that rarely gets shaken.",UgwkuPoyddtxwh7YmOp4AaABAg,0.0,0.0,2021-05-05T13:25:51Z,0.9998382329940796
60.0,"Thank you for the focus on strength today. It is energizing and renewed my commitment to me. I love about me I am willing to ""get it"" and when I ""get it"" I am willing.  Today my intention is to become my practice. I love this shift in me as well. Thank you for this Revolution Day 21. It brings me back home.",UgySgXrQS_dMBOMUUvV4AaABAg,0.0,0.0,2021-04-29T16:18:17Z,0.9998551607131958
61.0,I love that I'm always learning and growing. These little opportunities you put in your practices to contemplate and appreciate really help me center!,UgwXtuqOgymSmX1TPol4AaABAg,0.0,0.0,2021-04-29T13:05:06Z,0.9998290538787842
62.0,Stay strong! loved it. thanks Adriene!,UgxG37Objg1Xr3OWufN4AaABAg,0.0,0.0,2021-04-27T21:42:10Z,0.9998736381530762
