,comment,comment_id,reply_count,like_count,updated_at,calificacion
0.0,"Dear friends, let's welcome in the new year together. Are you IN?",Ugx8oqzmr0GZ8MFLxEt4AaABAg,232.0,2625.0,2020-12-13T15:38:05Z,0.9997308850288391
1.0,"i just finished move in january, and i’ll be doing breath in february:)",Ugy43uk7nbM-7gCKgkJ4AaABAg,0.0,0.0,2022-02-01T12:07:35Z,0.9954879879951477
2.0,Now that I finished Move I will start Breath tomorrow which I failed to do last year. I will be doing every 30 day Yoga journey this year :),UgwBi6_UHP6zR8pHMJV4AaABAg,0.0,22.0,2022-02-01T06:55:20Z,0.9551019668579102
3.0,"Excited to start this, this week!",UgwRJ6VDal2yj2H6y4l4AaABAg,0.0,0.0,2022-01-03T17:08:13Z,0.999756395816803
4.0,"How do I sign up
I can’t sign in",UgwWgp5dJp4gc_I7_Md4AaABAg,0.0,0.0,2022-01-03T08:49:18Z,-0.9994538426399231
5.0,"Hello, do you have a playlist that I can follow for Weight loss?",Ugz9SZydQpHouwBoPG94AaABAg,0.0,0.0,2021-12-09T08:38:12Z,-0.993289053440094
6.0,"Dear person who is reading this,
I am starting the 30 days of yoga challenge today and I would love to share this journey and the miracles and little things that come along with this with someone else, who is starting their journey too.
If you'd like to coumunicate, I would love to hear from you 😌
Kind regards ❤",Ugyw1U2VWy3ZIC5odf54AaABAg,0.0,0.0,2021-10-14T10:24:44Z,0.9995051622390747
7.0,"Our next 30 days yoga  will begin about 3 months later  and I am already excited!
🤩  Wow,time flies.",UgyI9HicBP3mlx9-Xc14AaABAg,0.0,0.0,2021-10-13T20:40:50Z,0.9966877102851868
8.0,"I just know you from Matt deavella, as a beginner where should I start?!!",Ugz9SPPysk36l75e8Mt4AaABAg,0.0,0.0,2021-09-17T11:35:06Z,0.9232350587844849
9.0,"I'm just finding out
I'll try it this month
Is it begginer friendly?",UgwdffBphKDJZcU-L1h4AaABAg,0.0,0.0,2021-09-07T04:10:50Z,-0.7800798416137695
10.0,"Hey there! This is the 1st time I am writing anything, but I have wanted to so many times! I have been watching these at-home yoga videos religiously since August of 2012 (minus some time off during pregnancy lol), and man...I tell everyone I know about Yoga with Adriene.  When I noticed that you were on the news, I flipped. The fact that I can keep getting into your videos regularly, having to make time for it when kids are running around and so many things need attention, that is really something for me.  You had me at, ""Get hot for your inner teacher..."" amongst many other things- you have been like a ray of light and a breath of fresh air, all wrapped into a super-cool, relatable, person- and not to mention my entire BODY is just insane (well in my opinion for my age and having 4 children...I mean my core is strongggg) Anywhooo, I just have so much admiration and respect for the person you are and how you are able to do this- it is how you are able to really speak to me and how I keep coming back to the mat each day (the hardest part). I am sure you hear this stuff all the time, and honestly I have been wanting to comment on the actual videos for so long, but this was the first time I have used my laptop to get to Yoga with Adriene??? Furthermore, I LOVE BREATH! I already went through it once, but now I am on Day 14 for the 2nd go round.  This is really long, my bad.  Hope you see this one day..... Sincerely, Rosemary B.  =)",UgxamZZlfGKChzILmFF4AaABAg,0.0,0.0,2021-08-31T16:04:40Z,0.9963008165359497
11.0,"As a YWA follower since 2014, who has done all of them already, I really wish there were 2 YWA 30 day journeys per year! These are great.",UgwTICOfpaDh9bEMmYh4AaABAg,0.0,0.0,2021-08-22T08:49:36Z,0.9995682835578918
